Sample_1,Sample_2,Euclidean_Similarity
SAM_028,SAM_030,0.373689238
SAM_028,SAM_031,0.343421712
SAM_028,SAM_032,0.48428254
SAM_028,SAM_033,0.732129683
SAM_028,SAM_034,0.347693417
SAM_028,SAM_035,0.532483166
SAM_028,SAM_036,0.345770404
SAM_028,SAM_037,0.609706706
SAM_028,SAM_038,0.566196385
SAM_028,SAM_039,0.513600407
SAM_028,SAM_040,0.434474457
SAM_028,SAM_041,0.651901276
SAM_028,SAM_042,0.361012326
SAM_028,SAM_043,0.531193142
SAM_028,SAM_044,0.417478377
SAM_028,SAM_045,0.612330252
SAM_028,SAM_046,0.345226173
SAM_028,SAM_047,0.579653633
SAM_028,SAM_048,0.436398951
SAM_028,SAM_049,0.6674813
SAM_028,SAM_050,0.579578622
SAM_028,SAM_051,0.61059689
SAM_028,SAM_052,0.572657431
SAM_028,SAM_053,0.160588768
SAM_028,SAM_054,0.71017326
SAM_028,SAM_055,0.51283994
SAM_028,SAM_056,0.6454935
SAM_028,SAM_057,0.493498587
SAM_028,SAM_058,0.546678075
SAM_028,SAM_059,0.654954128
SAM_028,SAM_060,0.523904796
SAM_028,SAM_061,0.555376771
SAM_028,SAM_062,0.542645029
SAM_028,SAM_063,0.582500451
SAM_028,SAM_064,0.63583997
SAM_028,SAM_065,0.487178909
SAM_028,SAM_066,0.160025932
SAM_028,SAM_067,0.412656554
SAM_028,SAM_068,0.628643517
SAM_028,SAM_069,0.450943396
SAM_028,SAM_070,0.362824191
SAM_028,SAM_071,0.721432776
SAM_028,SAM_072,0.537211002
SAM_028,SAM_073,0.586294082
SAM_028,SAM_074,0.525545616
SAM_028,SAM_075,0.771462407
SAM_028,SAM_076,0.418641395
SAM_028,SAM_077,0.40369328
SAM_028,SAM_078,0.772025548
SAM_028,SAM_079,0.638341172
SAM_028,SAM_080,0.428942164
SAM_028,SAM_081,0.694697678
SAM_028,SAM_082,0.61260466
SAM_028,SAM_083,0.404092097
SAM_028,SAM_084,0.156766935
SAM_028,SAM_085,0.34611409
SAM_028,SAM_086,0.783171337
SAM_028,SAM_087,0.314333897
SAM_028,SAM_088,0.715834451
SAM_028,SAM_089,0.578881799
SAM_028,SAM_090,0.465827977
SAM_028,SAM_091,0.474720853
SAM_028,SAM_092,0.658431519
SAM_028,SAM_093,0.617579582
SAM_028,SAM_094,0.491941692
SAM_028,SAM_095,0.491632279
SAM_028,SAM_096,0.563102408
SAM_028,SAM_097,0.54768716
SAM_028,SAM_098,0.576731824
SAM_028,SAM_099,0.53731395
SAM_028,SAM_100,0.453416816
SAM_029,SAM_030,0.587936398
SAM_029,SAM_031,0.486334459
SAM_029,SAM_032,0.467064372
SAM_029,SAM_033,0.591195708
SAM_029,SAM_034,0.520466473
SAM_029,SAM_035,0.4863463
SAM_029,SAM_036,0.490323957
SAM_029,SAM_037,0.445032484
SAM_029,SAM_038,0.485628434
SAM_029,SAM_039,0.510815336
SAM_029,SAM_040,0.414371794
SAM_029,SAM_041,0.591579286
SAM_029,SAM_042,0.182007197
SAM_029,SAM_043,0.637325889
SAM_029,SAM_044,0.52215759
SAM_029,SAM_045,0.492014433
SAM_029,SAM_046,0.374187891
SAM_029,SAM_047,0.470044104
SAM_029,SAM_048,0.715734875
SAM_029,SAM_049,0.56672687
SAM_029,SAM_050,0.528958774
SAM_029,SAM_051,0.433454129
SAM_029,SAM_052,0.695134084
SAM_029,SAM_053,0.417695939
SAM_029,SAM_054,0.490058483
SAM_029,SAM_055,0.52425769
SAM_029,SAM_056,0.449297871
SAM_029,SAM_057,0.522550953
SAM_029,SAM_058,0.532227417
SAM_029,SAM_059,0.476017564
SAM_029,SAM_060,0.458026943
SAM_029,SAM_061,0.500823779
SAM_029,SAM_062,0.486412797
SAM_029,SAM_063,0.488111288
SAM_029,SAM_064,0.417690798
SAM_029,SAM_065,0.373262254
SAM_029,SAM_066,0.377673588
SAM_029,SAM_067,0.379024576
SAM_029,SAM_068,0.530033758
SAM_029,SAM_069,0.498447024
SAM_029,SAM_070,0.534022695
SAM_029,SAM_071,0.639872189
SAM_029,SAM_072,0.348289219
SAM_029,SAM_073,0.591175257
SAM_029,SAM_074,0.667789179
SAM_029,SAM_075,0.429120495
SAM_029,SAM_076,0.534166691
SAM_029,SAM_077,0.298258982
SAM_029,SAM_078,0.444149624
SAM_029,SAM_079,0.61461557
SAM_029,SAM_080,0.491590252
SAM_029,SAM_081,0.589463212
SAM_029,SAM_082,0.497131117
SAM_029,SAM_083,0.435274828
SAM_029,SAM_084,0.18037084
SAM_029,SAM_085,0.472926276
SAM_029,SAM_086,0.602774836
SAM_029,SAM_087,0.420148888
SAM_029,SAM_088,0.535182973
SAM_029,SAM_089,0.537457784
SAM_029,SAM_090,0.412390181
SAM_029,SAM_091,0.416049932
SAM_029,SAM_092,0.572564367
SAM_029,SAM_093,0.533236237
SAM_029,SAM_094,0.441646063
SAM_029,SAM_095,0.557959075
SAM_029,SAM_096,0.691031088
SAM_029,SAM_097,0.678782175
SAM_029,SAM_098,0.431018198
SAM_029,SAM_099,0.450644483
SAM_029,SAM_100,0.553093217
SAM_030,SAM_031,0.540127815
SAM_030,SAM_032,0.523905732
SAM_030,SAM_033,0.630652221
SAM_030,SAM_034,0.625724766
SAM_030,SAM_035,0.585680833
SAM_030,SAM_036,0.450255823
SAM_030,SAM_037,0.446340926
SAM_030,SAM_038,0.60982624
SAM_030,SAM_039,0.593754842
SAM_030,SAM_040,0.713877435
SAM_030,SAM_041,0.547005811
SAM_030,SAM_042,0.322608038
SAM_030,SAM_043,0.75761317
SAM_030,SAM_044,0.469669251
SAM_030,SAM_045,0.565368759
SAM_030,SAM_046,0.513033437
SAM_030,SAM_047,0.453334069
SAM_030,SAM_048,0.692763936
SAM_030,SAM_049,0.696237111
SAM_030,SAM_050,0.567284939
SAM_030,SAM_051,0.493651979
SAM_030,SAM_052,0.612329555
SAM_030,SAM_053,0.332226602
SAM_030,SAM_054,0.538835748
SAM_030,SAM_055,0.549422674
SAM_030,SAM_056,0.450613743
SAM_030,SAM_057,0.531581682
SAM_030,SAM_058,0.521991234
SAM_030,SAM_059,0.705899167
SAM_030,SAM_060,0.459358286
SAM_030,SAM_061,0.55828629
SAM_030,SAM_062,0.579447074
SAM_030,SAM_063,0.410733218
SAM_030,SAM_064,0.462130434
SAM_030,SAM_065,0.548445653
SAM_030,SAM_066,0.330974855
SAM_030,SAM_067,0.380227882
SAM_030,SAM_068,0.479162822
SAM_030,SAM_069,0.71566
SAM_030,SAM_070,0.464203603
SAM_030,SAM_071,0.589981136
SAM_030,SAM_072,0.349449132
SAM_030,SAM_073,0.676483133
SAM_030,SAM_074,0.521766394
SAM_030,SAM_075,0.434825976
SAM_030,SAM_076,0.592001516
SAM_030,SAM_077,0.334843203
SAM_030,SAM_078,0.445456539
SAM_030,SAM_079,0.578297979
SAM_030,SAM_080,0.424568883
SAM_030,SAM_081,0.620110414
SAM_030,SAM_082,0.540065568
SAM_030,SAM_083,0.559908937
SAM_030,SAM_084,0.181339864
SAM_030,SAM_085,0.421351072
SAM_030,SAM_086,0.526757403
SAM_030,SAM_087,0.333628813
SAM_030,SAM_088,0.601449602
SAM_030,SAM_089,0.585688843
SAM_030,SAM_090,0.53701981
SAM_030,SAM_091,0.417310031
SAM_030,SAM_092,0.581298492
SAM_030,SAM_093,0.485755315
SAM_030,SAM_094,0.549791446
SAM_030,SAM_095,0.6402772
SAM_030,SAM_096,0.54636545
SAM_030,SAM_097,0.650587501
SAM_030,SAM_098,0.56992237
SAM_030,SAM_099,0.477577094
SAM_030,SAM_100,0.536192152
SAM_031,SAM_032,0.450922901
SAM_031,SAM_033,0.474051614
SAM_031,SAM_034,0.446223564
SAM_031,SAM_035,0.580929375
SAM_031,SAM_036,0.52868372
SAM_031,SAM_037,0.413279587
SAM_031,SAM_038,0.452153957
SAM_031,SAM_039,0.528145091
SAM_031,SAM_040,0.473344552
SAM_031,SAM_041,0.475903714
SAM_031,SAM_042,0.313996125
SAM_031,SAM_043,0.638419758
SAM_031,SAM_044,0.586472301
SAM_031,SAM_045,0.45294048
SAM_031,SAM_046,0.345056745
SAM_031,SAM_047,0.540732645
SAM_031,SAM_048,0.589069822
SAM_031,SAM_049,0.494571752
SAM_031,SAM_050,0.479547819
SAM_031,SAM_051,0.527226426
SAM_031,SAM_052,0.488928093
SAM_031,SAM_053,0.321010849
SAM_031,SAM_054,0.470012546
SAM_031,SAM_055,0.407485222
SAM_031,SAM_056,0.417372289
SAM_031,SAM_057,0.519556644
SAM_031,SAM_058,0.615748196
SAM_031,SAM_059,0.523843986
SAM_031,SAM_060,0.615232746
SAM_031,SAM_061,0.569343441
SAM_031,SAM_062,0.444141504
SAM_031,SAM_063,0.372466237
SAM_031,SAM_064,0.434160765
SAM_031,SAM_065,0.344162549
SAM_031,SAM_066,0.323140775
SAM_031,SAM_067,0.412766585
SAM_031,SAM_068,0.420401895
SAM_031,SAM_069,0.626036271
SAM_031,SAM_070,0.592116464
SAM_031,SAM_071,0.56935219
SAM_031,SAM_072,0.32001329
SAM_031,SAM_073,0.597308709
SAM_031,SAM_074,0.598392005
SAM_031,SAM_075,0.417726315
SAM_031,SAM_076,0.564750272
SAM_031,SAM_077,0.271502509
SAM_031,SAM_078,0.412432241
SAM_031,SAM_079,0.550898745
SAM_031,SAM_080,0.535183933
SAM_031,SAM_081,0.521711573
SAM_031,SAM_082,0.444460953
SAM_031,SAM_083,0.403910168
SAM_031,SAM_084,0.156628058
SAM_031,SAM_085,0.345944486
SAM_031,SAM_086,0.493653861
SAM_031,SAM_087,0.32257017
SAM_031,SAM_088,0.450997533
SAM_031,SAM_089,0.586473545
SAM_031,SAM_090,0.381900524
SAM_031,SAM_091,0.385423576
SAM_031,SAM_092,0.507553164
SAM_031,SAM_093,0.460907192
SAM_031,SAM_094,0.414149893
SAM_031,SAM_095,0.709586865
SAM_031,SAM_096,0.56890482
SAM_031,SAM_097,0.506540748
SAM_031,SAM_098,0.399820001
SAM_031,SAM_099,0.427731787
SAM_031,SAM_100,0.532669654
SAM_032,SAM_033,0.601432078
SAM_032,SAM_034,0.383995019
SAM_032,SAM_035,0.474669392
SAM_032,SAM_036,0.381986847
SAM_032,SAM_037,0.522347429
SAM_032,SAM_038,0.525768508
SAM_032,SAM_039,0.596403846
SAM_032,SAM_040,0.625414324
SAM_032,SAM_041,0.53529122
SAM_032,SAM_042,0.305801915
SAM_032,SAM_043,0.627071883
SAM_032,SAM_044,0.38129147
SAM_032,SAM_045,0.749138225
SAM_032,SAM_046,0.381418589
SAM_032,SAM_047,0.500685411
SAM_032,SAM_048,0.562805361
SAM_032,SAM_049,0.493164857
SAM_032,SAM_050,0.483850188
SAM_032,SAM_051,0.441248097
SAM_032,SAM_052,0.56521022
SAM_032,SAM_053,0.190153724
SAM_032,SAM_054,0.513694267
SAM_032,SAM_055,0.554302557
SAM_032,SAM_056,0.521016603
SAM_032,SAM_057,0.575951044
SAM_032,SAM_058,0.619150311
SAM_032,SAM_059,0.586899638
SAM_032,SAM_060,0.504412034
SAM_032,SAM_061,0.521646918
SAM_032,SAM_062,0.677864036
SAM_032,SAM_063,0.749105035
SAM_032,SAM_064,0.473243773
SAM_032,SAM_065,0.459085567
SAM_032,SAM_066,0.427329183
SAM_032,SAM_067,0.421630354
SAM_032,SAM_068,0.66092679
SAM_032,SAM_069,0.450818006
SAM_032,SAM_070,0.41443605
SAM_032,SAM_071,0.56454578
SAM_032,SAM_072,0.453526264
SAM_032,SAM_073,0.66497976
SAM_032,SAM_074,0.530047225
SAM_032,SAM_075,0.631104424
SAM_032,SAM_076,0.458399629
SAM_032,SAM_077,0.406218916
SAM_032,SAM_078,0.504649677
SAM_032,SAM_079,0.492351857
SAM_032,SAM_080,0.312529956
SAM_032,SAM_081,0.55352468
SAM_032,SAM_082,0.485853936
SAM_032,SAM_083,0.4430875
SAM_032,SAM_084,0.186220622
SAM_032,SAM_085,0.794834702
SAM_032,SAM_086,0.587983792
SAM_032,SAM_087,0.190015835
SAM_032,SAM_088,0.551458047
SAM_032,SAM_089,0.610818583
SAM_032,SAM_090,0.419974127
SAM_032,SAM_091,0.47365406
SAM_032,SAM_092,0.653681205
SAM_032,SAM_093,0.471089851
SAM_032,SAM_094,0.425216898
SAM_032,SAM_095,0.639385285
SAM_032,SAM_096,0.535792517
SAM_032,SAM_097,0.568748193
SAM_032,SAM_098,0.471286029
SAM_032,SAM_099,0.510154172
SAM_032,SAM_100,0.575177679
SAM_033,SAM_034,0.611080762
SAM_033,SAM_035,0.642062683
SAM_033,SAM_036,0.528564715
SAM_033,SAM_037,0.657821296
SAM_033,SAM_038,0.780037936
SAM_033,SAM_039,0.723196166
SAM_033,SAM_040,0.672017024
SAM_033,SAM_041,0.794717993
SAM_033,SAM_042,0.395298766
SAM_033,SAM_043,0.710139996
SAM_033,SAM_044,0.528492852
SAM_033,SAM_045,0.745850744
SAM_033,SAM_046,0.52832387
SAM_033,SAM_047,0.634211328
SAM_033,SAM_048,0.585641194
SAM_033,SAM_049,0.86227588
SAM_033,SAM_050,0.668339588
SAM_033,SAM_051,0.653856188
SAM_033,SAM_052,0.741804453
SAM_033,SAM_053,0.291817755
SAM_033,SAM_054,0.718181468
SAM_033,SAM_055,0.715378746
SAM_033,SAM_056,0.689593255
SAM_033,SAM_057,0.678234944
SAM_033,SAM_058,0.763116414
SAM_033,SAM_059,0.759664724
SAM_033,SAM_060,0.646617263
SAM_033,SAM_061,0.693155638
SAM_033,SAM_062,0.681770827
SAM_033,SAM_063,0.626438991
SAM_033,SAM_064,0.620478087
SAM_033,SAM_065,0.686968133
SAM_033,SAM_066,0.246124357
SAM_033,SAM_067,0.572732239
SAM_033,SAM_068,0.693969493
SAM_033,SAM_069,0.65519187
SAM_033,SAM_070,0.545251291
SAM_033,SAM_071,0.809574382
SAM_033,SAM_072,0.587558277
SAM_033,SAM_073,0.771169696
SAM_033,SAM_074,0.613158855
SAM_033,SAM_075,0.682767274
SAM_033,SAM_076,0.640034002
SAM_033,SAM_077,0.405432289
SAM_033,SAM_078,0.795629211
SAM_033,SAM_079,0.708855586
SAM_033,SAM_080,0.536537545
SAM_033,SAM_081,0.830994644
SAM_033,SAM_082,0.770501448
SAM_033,SAM_083,0.62865265
SAM_033,SAM_084,0.32469533
SAM_033,SAM_085,0.50018272
SAM_033,SAM_086,0.848691125
SAM_033,SAM_087,0.292117066
SAM_033,SAM_088,0.768713965
SAM_033,SAM_089,0.668662103
SAM_033,SAM_090,0.648097673
SAM_033,SAM_091,0.549774951
SAM_033,SAM_092,0.793778705
SAM_033,SAM_093,0.695206974
SAM_033,SAM_094,0.554861961
SAM_033,SAM_095,0.631573358
SAM_033,SAM_096,0.665631239
SAM_033,SAM_097,0.745246958
SAM_033,SAM_098,0.630525585
SAM_033,SAM_099,0.607140512
SAM_033,SAM_100,0.600354011
SAM_034,SAM_035,0.566905367
SAM_034,SAM_036,0.568916106
SAM_034,SAM_037,0.417931907
SAM_034,SAM_038,0.611490281
SAM_034,SAM_039,0.504939166
SAM_034,SAM_040,0.490023018
SAM_034,SAM_041,0.507462071
SAM_034,SAM_042,0.161737963
SAM_034,SAM_043,0.648992946
SAM_034,SAM_044,0.476864775
SAM_034,SAM_045,0.501796139
SAM_034,SAM_046,0.452999945
SAM_034,SAM_047,0.437015023
SAM_034,SAM_048,0.484158183
SAM_034,SAM_049,0.655948463
SAM_034,SAM_050,0.604073325
SAM_034,SAM_051,0.451504863
SAM_034,SAM_052,0.571166752
SAM_034,SAM_053,0.36647986
SAM_034,SAM_054,0.485960597
SAM_034,SAM_055,0.605981842
SAM_034,SAM_056,0.422049028
SAM_034,SAM_057,0.607313749
SAM_034,SAM_058,0.509336506
SAM_034,SAM_059,0.547551695
SAM_034,SAM_060,0.506482247
SAM_034,SAM_061,0.581552985
SAM_034,SAM_062,0.514417468
SAM_034,SAM_063,0.376888337
SAM_034,SAM_064,0.391504191
SAM_034,SAM_065,0.565763697
SAM_034,SAM_066,0.16340301
SAM_034,SAM_067,0.512325278
SAM_034,SAM_068,0.425096877
SAM_034,SAM_069,0.60810393
SAM_034,SAM_070,0.575305588
SAM_034,SAM_071,0.680047351
SAM_034,SAM_072,0.324171047
SAM_034,SAM_073,0.573608054
SAM_034,SAM_074,0.536183599
SAM_034,SAM_075,0.403070732
SAM_034,SAM_076,0.645392917
SAM_034,SAM_077,0.275442503
SAM_034,SAM_078,0.46052071
SAM_034,SAM_079,0.56567458
SAM_034,SAM_080,0.443269107
SAM_034,SAM_081,0.619394391
SAM_034,SAM_082,0.508664745
SAM_034,SAM_083,0.58031188
SAM_034,SAM_084,0.341623541
SAM_034,SAM_085,0.350228846
SAM_034,SAM_086,0.58201752
SAM_034,SAM_087,0.368539815
SAM_034,SAM_088,0.542083447
SAM_034,SAM_089,0.530763716
SAM_034,SAM_090,0.528697758
SAM_034,SAM_091,0.389916251
SAM_034,SAM_092,0.530012196
SAM_034,SAM_093,0.514122291
SAM_034,SAM_094,0.491254796
SAM_034,SAM_095,0.517577311
SAM_034,SAM_096,0.545285227
SAM_034,SAM_097,0.699801567
SAM_034,SAM_098,0.572769819
SAM_034,SAM_099,0.442895208
SAM_034,SAM_100,0.460007681
SAM_035,SAM_036,0.611851748
SAM_035,SAM_037,0.516149047
SAM_035,SAM_038,0.639686278
SAM_035,SAM_039,0.713111466
SAM_035,SAM_040,0.538128686
SAM_035,SAM_041,0.627559701
SAM_035,SAM_042,0.214029679
SAM_035,SAM_043,0.652561349
SAM_035,SAM_044,0.62773069
SAM_035,SAM_045,0.599249933
SAM_035,SAM_046,0.4965935
SAM_035,SAM_047,0.670846479
SAM_035,SAM_048,0.590109296
SAM_035,SAM_049,0.63377638
SAM_035,SAM_050,0.692987483
SAM_035,SAM_051,0.781639041
SAM_035,SAM_052,0.578260351
SAM_035,SAM_053,0.273891865
SAM_035,SAM_054,0.637098888
SAM_035,SAM_055,0.606159342
SAM_035,SAM_056,0.518524264
SAM_035,SAM_057,0.662923448
SAM_035,SAM_058,0.646219391
SAM_035,SAM_059,0.669112898
SAM_035,SAM_060,0.635016979
SAM_035,SAM_061,0.801194017
SAM_035,SAM_062,0.600785634
SAM_035,SAM_063,0.456825512
SAM_035,SAM_064,0.535556773
SAM_035,SAM_065,0.576523827
SAM_035,SAM_066,0.215783028
SAM_035,SAM_067,0.568636293
SAM_035,SAM_068,0.523589151
SAM_035,SAM_069,0.836904788
SAM_035,SAM_070,0.701586799
SAM_035,SAM_071,0.727640293
SAM_035,SAM_072,0.390871239
SAM_035,SAM_073,0.669280072
SAM_035,SAM_074,0.656305802
SAM_035,SAM_075,0.575317174
SAM_035,SAM_076,0.722441617
SAM_035,SAM_077,0.45863718
SAM_035,SAM_078,0.521492745
SAM_035,SAM_079,0.598256897
SAM_035,SAM_080,0.544940022
SAM_035,SAM_081,0.619657669
SAM_035,SAM_082,0.565183043
SAM_035,SAM_083,0.574993833
SAM_035,SAM_084,0.259595302
SAM_035,SAM_085,0.414949438
SAM_035,SAM_086,0.625482585
SAM_035,SAM_087,0.426993543
SAM_035,SAM_088,0.699503432
SAM_035,SAM_089,0.651590184
SAM_035,SAM_090,0.542575596
SAM_035,SAM_091,0.477900341
SAM_035,SAM_092,0.563312389
SAM_035,SAM_093,0.507896783
SAM_035,SAM_094,0.645174375
SAM_035,SAM_095,0.680020112
SAM_035,SAM_096,0.616287284
SAM_035,SAM_097,0.639391446
SAM_035,SAM_098,0.697968142
SAM_035,SAM_099,0.569314638
SAM_035,SAM_100,0.558664187
SAM_036,SAM_037,0.415837016
SAM_036,SAM_038,0.625398872
SAM_036,SAM_039,0.620837155
SAM_036,SAM_040,0.386273269
SAM_036,SAM_041,0.526921605
SAM_036,SAM_042,0.160158203
SAM_036,SAM_043,0.603175363
SAM_036,SAM_044,0.5824141
SAM_036,SAM_045,0.47556204
SAM_036,SAM_046,0.347409932
SAM_036,SAM_047,0.537167951
SAM_036,SAM_048,0.51813986
SAM_036,SAM_049,0.498309736
SAM_036,SAM_050,0.559226506
SAM_036,SAM_051,0.52268128
SAM_036,SAM_052,0.492336372
SAM_036,SAM_053,0.612832922
SAM_036,SAM_054,0.489523537
SAM_036,SAM_055,0.530890068
SAM_036,SAM_056,0.519552304
SAM_036,SAM_057,0.681217825
SAM_036,SAM_058,0.58032629
SAM_036,SAM_059,0.531513506
SAM_036,SAM_060,0.789017
SAM_036,SAM_061,0.655389085
SAM_036,SAM_062,0.44680347
SAM_036,SAM_063,0.374897425
SAM_036,SAM_064,0.389477455
SAM_036,SAM_065,0.435201417
SAM_036,SAM_066,0.161820721
SAM_036,SAM_067,0.628002445
SAM_036,SAM_068,0.422982713
SAM_036,SAM_069,0.572009231
SAM_036,SAM_070,1
SAM_036,SAM_071,0.571166042
SAM_036,SAM_072,0.436159509
SAM_036,SAM_073,0.564261889
SAM_036,SAM_074,0.597278833
SAM_036,SAM_075,0.415172295
SAM_036,SAM_076,0.884841197
SAM_036,SAM_077,0.273669181
SAM_036,SAM_078,0.467834584
SAM_036,SAM_079,0.62200502
SAM_036,SAM_080,0.531960377
SAM_036,SAM_081,0.542289607
SAM_036,SAM_082,0.537053782
SAM_036,SAM_083,0.53000009
SAM_036,SAM_084,0.38333285
SAM_036,SAM_085,0.34830012
SAM_036,SAM_086,0.652344413
SAM_036,SAM_087,0.326545365
SAM_036,SAM_088,0.517461736
SAM_036,SAM_089,0.579978382
SAM_036,SAM_090,0.602596175
SAM_036,SAM_091,0.387893468
SAM_036,SAM_092,0.511157187
SAM_036,SAM_093,0.494177656
SAM_036,SAM_094,0.520161865
SAM_036,SAM_095,0.596585674
SAM_036,SAM_096,0.570117266
SAM_036,SAM_097,0.581205582
SAM_036,SAM_098,0.467260983
SAM_036,SAM_099,0.523626104
SAM_036,SAM_100,0.492580498
SAM_037,SAM_038,0.604090914
SAM_037,SAM_039,0.557666705
SAM_037,SAM_040,0.485926585
SAM_037,SAM_041,0.615695145
SAM_037,SAM_042,0.320504214
SAM_037,SAM_043,0.577979366
SAM_037,SAM_044,0.415111716
SAM_037,SAM_045,0.720124415
SAM_037,SAM_046,0.58566037
SAM_037,SAM_047,0.672960439
SAM_037,SAM_048,0.613236028
SAM_037,SAM_049,0.588168488
SAM_037,SAM_050,0.657986576
SAM_037,SAM_051,0.504122683
SAM_037,SAM_052,0.540564253
SAM_037,SAM_053,0.21738504
SAM_037,SAM_054,0.70217445
SAM_037,SAM_055,0.570830284
SAM_037,SAM_056,0.756291225
SAM_037,SAM_057,0.526407067
SAM_037,SAM_058,0.593122834
SAM_037,SAM_059,0.578203536
SAM_037,SAM_060,0.549769581
SAM_037,SAM_061,0.653587772
SAM_037,SAM_062,0.667637161
SAM_037,SAM_063,0.515531571
SAM_037,SAM_064,0.590575316
SAM_037,SAM_065,0.507581972
SAM_037,SAM_066,0.216789749
SAM_037,SAM_067,0.462017401
SAM_037,SAM_068,0.579893175
SAM_037,SAM_069,0.45724443
SAM_037,SAM_070,0.434446462
SAM_037,SAM_071,0.680766779
SAM_037,SAM_072,0.504702457
SAM_037,SAM_073,0.585830261
SAM_037,SAM_074,0.546360097
SAM_037,SAM_075,0.651928769
SAM_037,SAM_076,0.495904763
SAM_037,SAM_077,0.42967983
SAM_037,SAM_078,0.717787993
SAM_037,SAM_079,0.597886963
SAM_037,SAM_080,0.423798409
SAM_037,SAM_081,0.715795909
SAM_037,SAM_082,0.750138474
SAM_037,SAM_083,0.541528866
SAM_037,SAM_084,0.213343574
SAM_037,SAM_085,0.416211356
SAM_037,SAM_086,0.670756774
SAM_037,SAM_087,0.217243336
SAM_037,SAM_088,0.589252112
SAM_037,SAM_089,0.651003794
SAM_037,SAM_090,0.455545491
SAM_037,SAM_091,0.666151399
SAM_037,SAM_092,0.613145304
SAM_037,SAM_093,0.669832529
SAM_037,SAM_094,0.450762434
SAM_037,SAM_095,0.553630852
SAM_037,SAM_096,0.564063668
SAM_037,SAM_097,0.577246921
SAM_037,SAM_098,0.513874222
SAM_037,SAM_099,0.557752829
SAM_037,SAM_100,0.616062173
SAM_038,SAM_039,0.75499933
SAM_038,SAM_040,0.621778055
SAM_038,SAM_041,0.772028365
SAM_038,SAM_042,0.339128641
SAM_038,SAM_043,0.697549496
SAM_038,SAM_044,0.514377598
SAM_038,SAM_045,0.753066545
SAM_038,SAM_046,0.63234205
SAM_038,SAM_047,0.586981445
SAM_038,SAM_048,0.560712112
SAM_038,SAM_049,0.739695157
SAM_038,SAM_050,0.680814705
SAM_038,SAM_051,0.636392796
SAM_038,SAM_052,0.666426191
SAM_038,SAM_053,0.368595416
SAM_038,SAM_054,0.680816337
SAM_038,SAM_055,0.786343638
SAM_038,SAM_056,0.69336637
SAM_038,SAM_057,0.690630708
SAM_038,SAM_058,0.717420067
SAM_038,SAM_059,0.799289766
SAM_038,SAM_060,0.719519155
SAM_038,SAM_061,0.738723212
SAM_038,SAM_062,0.713631212
SAM_038,SAM_063,0.531798248
SAM_038,SAM_064,0.575526452
SAM_038,SAM_065,0.682735231
SAM_038,SAM_066,0.247624726
SAM_038,SAM_067,0.622416304
SAM_038,SAM_068,0.57943868
SAM_038,SAM_069,0.625446401
SAM_038,SAM_070,0.598990241
SAM_038,SAM_071,0.705158009
SAM_038,SAM_072,0.638994732
SAM_038,SAM_073,0.6663754
SAM_038,SAM_074,0.545615601
SAM_038,SAM_075,0.576017878
SAM_038,SAM_076,0.737360285
SAM_038,SAM_077,0.370945234
SAM_038,SAM_078,0.654936398
SAM_038,SAM_079,0.696255501
SAM_038,SAM_080,0.45101735
SAM_038,SAM_081,0.740651297
SAM_038,SAM_082,0.732289573
SAM_038,SAM_083,0.687218342
SAM_038,SAM_084,0.354416679
SAM_038,SAM_085,0.455238377
SAM_038,SAM_086,0.793188625
SAM_038,SAM_087,0.248092979
SAM_038,SAM_088,0.750490224
SAM_038,SAM_089,0.689877506
SAM_038,SAM_090,0.802399787
SAM_038,SAM_091,0.568722137
SAM_038,SAM_092,0.622175684
SAM_038,SAM_093,0.590617699
SAM_038,SAM_094,0.710452025
SAM_038,SAM_095,0.618094611
SAM_038,SAM_096,0.621724437
SAM_038,SAM_097,0.718329167
SAM_038,SAM_098,0.679877577
SAM_038,SAM_099,0.705385716
SAM_038,SAM_100,0.554524445
SAM_039,SAM_040,0.698041891
SAM_039,SAM_041,0.756109303
SAM_039,SAM_042,0.372987767
SAM_039,SAM_043,0.651340206
SAM_039,SAM_044,0.598021141
SAM_039,SAM_045,0.730941956
SAM_039,SAM_046,0.554797432
SAM_039,SAM_047,0.647802603
SAM_039,SAM_048,0.612029845
SAM_039,SAM_049,0.664859
SAM_039,SAM_050,0.592035151
SAM_039,SAM_051,0.748823106
SAM_039,SAM_052,0.722968644
SAM_039,SAM_053,0.341376449
SAM_039,SAM_054,0.663834595
SAM_039,SAM_055,0.633467066
SAM_039,SAM_056,0.647697173
SAM_039,SAM_057,0.679652141
SAM_039,SAM_058,0.787853132
SAM_039,SAM_059,0.70280764
SAM_039,SAM_060,0.674460677
SAM_039,SAM_061,0.744128573
SAM_039,SAM_062,0.619923231
SAM_039,SAM_063,0.560443193
SAM_039,SAM_064,0.582082306
SAM_039,SAM_065,0.519255656
SAM_039,SAM_066,0.307479372
SAM_039,SAM_067,0.524294945
SAM_039,SAM_068,0.61132613
SAM_039,SAM_069,0.712480108
SAM_039,SAM_070,0.66469875
SAM_039,SAM_071,0.693213704
SAM_039,SAM_072,0.646093679
SAM_039,SAM_073,0.728197221
SAM_039,SAM_074,0.585900855
SAM_039,SAM_075,0.513322836
SAM_039,SAM_076,0.730308606
SAM_039,SAM_077,0.429054633
SAM_039,SAM_078,0.596033263
SAM_039,SAM_079,0.675315965
