Sample_1,Sample_2,Euclidean_Distance,Euclidean_Similarity
SAM_075,SAM_095,0.5214008034132667,0.6572889916690575
SAM_057,SAM_078,0.5214602055766097,0.6572633292245823
SAM_057,SAM_083,0.5214930691773382,0.6572491326172744
SAM_056,SAM_068,0.5215320485837855,0.6572322948641022
SAM_019,SAM_045,0.5215371036656933,0.6572301113070433
SAM_007,SAM_018,0.5215769068890992,0.6572129186979606
SAM_074,SAM_100,0.5217884384499143,0.657121564820531
SAM_010,SAM_057,0.5218394453277752,0.6570995403425223
SAM_019,SAM_049,0.5218574413573117,0.6570917701122659
SAM_019,SAM_098,0.5219683588111448,0.6570438828183853
SAM_037,SAM_097,0.522007523796353,0.6570269754683563
SAM_019,SAM_069,0.5220339322304633,0.657015575555895
SAM_007,SAM_010,0.5223491079728193,0.656879551978464
SAM_045,SAM_065,0.5223907250325182,0.6568615950932308
SAM_052,SAM_085,0.522402251717965,0.6568566217447086
SAM_028,SAM_098,0.522438069344109,0.6568411682130468
SAM_008,SAM_094,0.5225747322632429,0.6567822116117363
SAM_003,SAM_061,0.5226024411538852,0.6567702592425653
SAM_035,SAM_065,0.522611923897647,0.6567661689133218
SAM_004,SAM_037,0.5227258513790953,0.6567170309050212
SAM_083,SAM_098,0.5227618144049927,0.6567015212360984
SAM_049,SAM_083,0.5229462975296795,0.6566219712553665
SAM_040,SAM_100,0.5230051450989751,0.6565965999642197
SAM_038,SAM_075,0.5230348223588942,0.656583805780086
SAM_076,SAM_092,0.5230888630051304,0.6565605095601251
SAM_032,SAM_057,0.5230906859235787,0.6565597237525063
SAM_046,SAM_079,0.5232089385704339,0.6565087524621033
SAM_048,SAM_092,0.5233177623585884,0.6564618523529042
SAM_048,SAM_081,0.5233547870231053,0.6564458972516641
SAM_061,SAM_065,0.5234156656998337,0.6564196643866173
SAM_038,SAM_064,0.5234455816988047,0.6564067742314058
SAM_093,SAM_095,0.5235436518572257,0.6563645214766134
SAM_075,SAM_098,0.523555908093873,0.6563592413560354
SAM_035,SAM_075,0.5236205070468497,0.656331412825524
SAM_034,SAM_070,0.5236301917384062,0.6563272409685165
SAM_045,SAM_074,0.5236306220037175,0.6563270556251396
SAM_005,SAM_076,0.523717648260969,0.656289569882785
SAM_032,SAM_100,0.5237371044713177,0.6562811898887008
SAM_048,SAM_070,0.5238071589812419,0.6562510184481356
SAM_051,SAM_055,0.523833056994306,0.6562398652595556
SAM_017,SAM_031,0.5238660734386222,0.6562256470107559
SAM_035,SAM_083,0.5238907730624772,0.6562150107322695
SAM_068,SAM_085,0.5239087100822051,0.6562072868171063
SAM_047,SAM_050,0.5239550979807335,0.656187312424767
SAM_015,SAM_069,0.5239683670795404,0.656181599042211
SAM_017,SAM_036,0.5240274288622685,0.656156169542519
SAM_022,SAM_033,0.5241519279750863,0.6561025719585258
SAM_043,SAM_065,0.5241861605384103,0.6560878361779348
SAM_044,SAM_086,0.5242035216402118,0.6560803631551049
SAM_046,SAM_049,0.5242066466575944,0.6560790180208714
SAM_025,SAM_098,0.5242549171920088,0.6560582411255761
SAM_002,SAM_040,0.5242590467507451,0.6560564637170399
SAM_049,SAM_063,0.5243550354483115,0.656015151815273
SAM_027,SAM_036,0.5244365402029114,0.6559800776402894
SAM_025,SAM_083,0.524564364401548,0.6559250782386874
SAM_080,SAM_096,0.52457932088484,0.6559186434587194
SAM_056,SAM_097,0.524584281312355,0.65591650934457
SAM_018,SAM_049,0.5245917235336448,0.6559133075196258
SAM_050,SAM_070,0.5246209988172413,0.6559007128825932
SAM_046,SAM_058,0.5247683170695426,0.6558373418473853
SAM_048,SAM_078,0.5247826828316651,0.6558311628663738
SAM_016,SAM_022,0.5247881080969727,0.6558288293893242
SAM_010,SAM_032,0.5248816758089389,0.6557885873141647
SAM_004,SAM_093,0.5249426705841315,0.6557623570313948
SAM_024,SAM_049,0.5250409759247368,0.655720086074167
SAM_034,SAM_073,0.5250490790392838,0.6557166020059877
SAM_023,SAM_050,0.525156723559739,0.6556703219758195
SAM_018,SAM_067,0.5251568189598227,0.6556702809629854
SAM_058,SAM_093,0.5253722478395676,0.6555776804097041
SAM_025,SAM_094,0.5253776147686537,0.6555753738077931
SAM_040,SAM_081,0.5253859124491254,0.6555718076577897
SAM_086,SAM_091,0.5254151707935354,0.6555592334117082
SAM_063,SAM_079,0.5255417783582957,0.6555048273251127
SAM_025,SAM_056,0.5256054838945271,0.655477455054255
SAM_002,SAM_045,0.5256217770412486,0.655470454767219
SAM_018,SAM_052,0.5256232099137176,0.6554698391462959
SAM_082,SAM_094,0.5256799609077751,0.6554454575158757
SAM_054,SAM_055,0.5257012990282599,0.6554362906008625
SAM_034,SAM_098,0.5257497192581276,0.6554154900885282
SAM_019,SAM_039,0.5257641505466115,0.6554092909062949
SAM_033,SAM_067,0.5257811307949345,0.6554019969292701
SAM_028,SAM_052,0.525843659275264,0.6553751388100757
SAM_029,SAM_092,0.5259214474615006,0.6553417291981737
SAM_025,SAM_069,0.5259584038685949,0.6553258578115955
SAM_060,SAM_069,0.5259884108989475,0.6553129714864007
SAM_010,SAM_056,0.5261864175365989,0.6552279515198997
SAM_091,SAM_099,0.5262029911545544,0.6552208361507088
SAM_024,SAM_057,0.5262067577483208,0.6552192191019672
SAM_012,SAM_046,0.5262230191658286,0.6552122379510167
SAM_036,SAM_069,0.5263854586707348,0.655142509593126
SAM_004,SAM_021,0.5263981422839561,0.6551370656830698
SAM_010,SAM_035,0.5264206238361107,0.6551274166401517
SAM_047,SAM_099,0.5267560124953488,0.6549835021547338
SAM_015,SAM_097,0.5267903941796964,0.6549687526278112
SAM_022,SAM_038,0.5268208420326591,0.6549556912444936
SAM_069,SAM_092,0.5268668127715012,0.6549359719102442
SAM_078,SAM_090,0.5268878186103756,0.6549269617659944
SAM_062,SAM_085,0.5269326247254007,0.6549077436732594
SAM_010,SAM_034,0.5270433460352194,0.654860258286955
SAM_034,SAM_052,0.527089646454946,0.6548404033263171
SAM_036,SAM_071,0.5270902398071889,0.654840148887508
SAM_068,SAM_100,0.5272443284664141,0.6547740799300609
SAM_081,SAM_094,0.5272677704923752,0.6547640298057298
SAM_012,SAM_100,0.5273079581231446,0.654746801181384
SAM_025,SAM_028,0.5273356541141514,0.6547349283088635
SAM_004,SAM_016,0.5273414897388599,0.654732426715506
SAM_037,SAM_055,0.527370884577448,0.6547198261387922
SAM_010,SAM_080,0.527412994436049,0.6547017759065351
SAM_014,SAM_040,0.527552482223333,0.6546419921000115
SAM_043,SAM_056,0.5276922069729664,0.6545821176776453
SAM_063,SAM_071,0.5277772091517404,0.6545456981618575
SAM_007,SAM_062,0.5278535821608109,0.6545129793037636
SAM_055,SAM_070,0.527895302593232,0.6544951072908872
SAM_064,SAM_092,0.5279189205739836,0.6544849903582164
SAM_036,SAM_096,0.5279668622176964,0.6544644551705765
SAM_001,SAM_031,0.5280523678575828,0.6544278331259402
SAM_025,SAM_095,0.5280769164619865,0.6544173197219268
SAM_001,SAM_021,0.5280796137894361,0.6544161645610412
SAM_030,SAM_098,0.5281297657773134,0.6543946871497069
SAM_080,SAM_092,0.5281628650331259,0.6543805132827403
SAM_015,SAM_058,0.5281803754400574,0.6543730151697821
SAM_097,SAM_100,0.5281949829371725,0.6543667602402489
SAM_056,SAM_096,0.5283248067240455,0.6543111749546837
SAM_060,SAM_098,0.5284010230875789,0.6542785465949659
SAM_048,SAM_068,0.5284685697371225,0.6542496324749337
SAM_068,SAM_083,0.5284902532686861,0.6542403511317744
SAM_059,SAM_063,0.5285184144379456,0.6542282975162663
SAM_031,SAM_071,0.5286063520238855,0.6541906611051256
SAM_031,SAM_061,0.5286136655441287,0.6541875311863301
SAM_035,SAM_099,0.5286377401396916,0.6541772283527535
SAM_069,SAM_086,0.5288621374233553,0.6540812121133007
SAM_025,SAM_044,0.5289517684061562,0.6540428682341249
SAM_034,SAM_036,0.5289708538284505,0.6540347041253667
SAM_031,SAM_096,0.5289802870618148,0.6540306689772065
SAM_017,SAM_067,0.5290028178563891,0.6540210314340471
SAM_032,SAM_097,0.5291112041905747,0.65397467316927
SAM_038,SAM_091,0.5291329838518858,0.6539653585138161
SAM_035,SAM_067,0.5292047360899181,0.6539346736244999
SAM_025,SAM_055,0.5292741366248684,0.6539049971818758
SAM_006,SAM_048,0.5292916748825736,0.653897498053656
SAM_080,SAM_095,0.529385917927555,0.6538572039129817
SAM_006,SAM_067,0.5294010403276518,0.6538507387086415
SAM_067,SAM_099,0.5294140472257985,0.6538451780365809
SAM_022,SAM_052,0.5296435405062541,0.6537470812768823
SAM_048,SAM_057,0.5297550116799273,0.6536994436134138
SAM_015,SAM_038,0.5299070441124556,0.6536344831199399
SAM_088,SAM_100,0.529972283520563,0.6536066115517706
SAM_040,SAM_071,0.5300594160091867,0.6535693905327372
SAM_069,SAM_083,0.5301544229750422,0.6535288105469278
SAM_057,SAM_093,0.5301912254083426,0.653513092609156
SAM_092,SAM_099,0.5302255091939655,0.6534984510399009
SAM_012,SAM_019,0.5302646848508771,0.6534817211033326
SAM_002,SAM_051,0.5303222459033752,0.6534571412504581
SAM_030,SAM_050,0.5303342686457287,0.6534520075048383
SAM_018,SAM_034,0.530341377605029,0.6534489719966871
SAM_055,SAM_069,0.5305458955641821,0.6533616554055605
SAM_044,SAM_090,0.5305700393915962,0.6533513490160185
SAM_058,SAM_083,0.5305997411420401,0.6533386705356823
SAM_017,SAM_064,0.5306471652614381,0.6533184281102417
SAM_034,SAM_035,0.5306515346251247,0.6533165631620473
SAM_015,SAM_042,0.5306826075913926,0.65330330078915
SAM_009,SAM_062,0.5306993100617335,0.6532961721656945
SAM_029,SAM_049,0.530800732101982,0.6532528885238214
SAM_025,SAM_057,0.5310239599114149,0.6531576423257673
SAM_021,SAM_086,0.5311859183939274,0.6530885557313038
SAM_045,SAM_069,0.5311908633438645,0.6530864465950166
SAM_028,SAM_038,0.5312441389794338,0.6530637241599466
SAM_013,SAM_078,0.5313142071317123,0.6530338420049592
SAM_010,SAM_021,0.5314599834418393,0.6529716811487143
SAM_034,SAM_065,0.5316058016989657,0.6529095142436319
SAM_034,SAM_079,0.5316802902120785,0.6528777620175152
SAM_043,SAM_066,0.5317242859791154,0.6528590093880869
SAM_065,SAM_071,0.5317282808916599,0.6528573066613834
SAM_055,SAM_079,0.531742863233725,0.6528510913958882
SAM_024,SAM_074,0.5317438976612708,0.6528506505081175
SAM_006,SAM_063,0.5318214194633383,0.6528176113050712
SAM_019,SAM_029,0.5318813774705785,0.6527920599512648
SAM_030,SAM_045,0.5319359119292474,0.6527688216021044
SAM_016,SAM_094,0.5319889801490253,0.6527462096383516
SAM_032,SAM_052,0.532068426802418,0.6527123609531601
SAM_035,SAM_082,0.5320911432264214,0.652702683140708
SAM_018,SAM_093,0.5321874237521965,0.6526616682122904
SAM_005,SAM_064,0.5324389790389129,0.6525545314875517
SAM_031,SAM_076,0.5324528756613114,0.6525486139783986
SAM_010,SAM_074,0.5325054562161782,0.6525262249108352
SAM_032,SAM_071,0.532623800350679,0.6524758389966215
SAM_050,SAM_091,0.5326479678924908,0.6524655504388768
SAM_069,SAM_080,0.5327578387973283,0.6524187805065448
SAM_014,SAM_036,0.532786214254836,0.652406702709125
SAM_036,SAM_073,0.5328610912798944,0.6523748340203672
SAM_027,SAM_029,0.5328967418740708,0.6523596617326174
SAM_037,SAM_096,0.5330267746558328,0.6523043279687674
SAM_058,SAM_064,0.5330319206201445,0.6523021383634846
SAM_052,SAM_099,0.5330856194833997,0.6522792904006025
SAM_064,SAM_073,0.5331279255488311,0.6522612910087191
SAM_049,SAM_064,0.5333606027820202,0.6521623147129717
SAM_052,SAM_056,0.5334228101609454,0.652135858012339
SAM_035,SAM_092,0.5336547328563666,0.6520372405707917
SAM_064,SAM_075,0.5337278375726715,0.6520061613947317
SAM_023,SAM_027,0.5338180702261774,0.6519678046644343
SAM_028,SAM_096,0.5338302466140336,0.651962628985524
SAM_082,SAM_097,0.5338345591098426,0.651960795941609
SAM_082,SAM_100,0.5340759763367007,0.6518581970027011
SAM_032,SAM_048,0.5340785338318701,0.6518571102759441
SAM_007,SAM_083,0.5341142753194301,0.6518419234393618
SAM_051,SAM_064,0.5341438384929662,0.6518293623512701
SAM_054,SAM_097,0.5341577701391229,0.651823443106061
SAM_070,SAM_089,0.534295537413518,0.651764914656389
SAM_013,SAM_021,0.5344841728246029,0.6516847926552733
SAM_001,SAM_046,0.5345094421055628,0.651674061143514
SAM_043,SAM_044,0.5345641808987953,0.6516508155522692
SAM_050,SAM_068,0.5345704830983469,0.651648139341875
SAM_013,SAM_034,0.5346347500864492,0.6516208498104633
SAM_005,SAM_083,0.5346350771320565,0.6516207109437453
SAM_060,SAM_094,0.5347115561683701,0.6515882388327386
SAM_059,SAM_100,0.5347127324087205,0.6515877394400105
SAM_055,SAM_093,0.5350401016746315,0.6514487790312862
SAM_005,SAM_021,0.5351200399910286,0.6514148561345365
SAM_015,SAM_064,0.5351440751797595,0.6514046571706331
SAM_007,SAM_032,0.5351806352998958,0.6513891440564263
SAM_051,SAM_074,0.5355613463460559,0.6512276454337363
SAM_018,SAM_076,0.5355675110571962,0.6512250310059812
SAM_002,SAM_014,0.5355972539137966,0.6512124174820494
SAM_073,SAM_085,0.535671062500113,0.6511811184173606
SAM_010,SAM_025,0.5357375614048356,0.6511529216523408
SAM_038,SAM_048,0.5358281805765726,0.6511145013790444
SAM_055,SAM_092,0.5359295437835089,0.6510715312739315
SAM_048,SAM_060,0.5359300743567205,0.6510713063671345
SAM_019,SAM_062,0.5359385318299106,0.6510677213160375
SAM_047,SAM_059,0.535975352231798,0.6510521139203068
SAM_058,SAM_072,0.5359993363801862,0.6510419479455314
SAM_039,SAM_063,0.5360529568055753,0.6510192214203551
SAM_001,SAM_083,0.536057092668309,0.6510174685388056
SAM_015,SAM_025,0.5362120637397111,0.6509517947448142
SAM_048,SAM_051,0.5362235350112861,0.6509469339646937
SAM_016,SAM_056,0.5363338911536357,0.6509001759045349
SAM_065,SAM_076,0.5363823126278494,0.6508796617748002
SAM_065,SAM_073,0.5364136810335843,0.6508663729987583
SAM_030,SAM_083,0.5364995160296047,0.6508300130051797
SAM_022,SAM_076,0.5365236920211446,0.6508197727069207
SAM_012,SAM_048,0.5365391217795772,0.6508132372456795
SAM_051,SAM_068,0.5366119421891391,0.6507823950498177
SAM_016,SAM_051,0.5366753963058116,0.6507555222163468
SAM_085,SAM_092,0.5367001415129308,0.6507450432167382
SAM_046,SAM_051,0.5367705561969658,0.6507152261393478
SAM_012,SAM_044,0.5367715626782029,0.6507147999649692
SAM_014,SAM_069,0.5368290089032075,0.6506904764334663
SAM_018,SAM_100,0.53693943513212,0.6506437255375889
SAM_022,SAM_025,0.5369795142274982,0.650626759005705
SAM_073,SAM_094,0.5369933262155127,0.6506209122340606
SAM_036,SAM_050,0.5370699277561536,0.650588487837909
SAM_007,SAM_013,0.5371394861672338,0.6505590475028656
SAM_024,SAM_050,0.5371703386263988,0.6505459901689169
SAM_002,SAM_024,0.5372848143210451,0.6504975465081001
SAM_085,SAM_095,0.5372967623204145,0.6504924907866116
SAM_048,SAM_055,0.5373421949744873,0.6504732669596669
SAM_067,SAM_095,0.5374766269336743,0.6504163916913577
SAM_035,SAM_100,0.5375399427019354,0.6503896075978939
SAM_049,SAM_100,0.5375934201606266,0.6503669870644567
SAM_005,SAM_016,0.5376706878750226,0.6503343062238806
SAM_061,SAM_068,0.5377283652551723,0.6503099133728075
SAM_030,SAM_061,0.5378558088372756,0.6502560215681524
SAM_029,SAM_095,0.5381293127121026,0.6501403956971293
SAM_025,SAM_100,0.5381710650899024,0.6501227481753158
SAM_056,SAM_098,0.538211440513856,0.6501056835632033
SAM_081,SAM_090,0.5382265609387927,0.650099293168941
SAM_002,SAM_004,0.5382409550563761,0.6500932098530364
SAM_037,SAM_099,0.5383017038798967,0.6500675371273431
SAM_037,SAM_039,0.5383736904790204,0.6500371178920896
SAM_018,SAM_040,0.5383860681704161,0.6500318877622754
SAM_076,SAM_100,0.538632282638165,0.649927868590787
SAM_047,SAM_088,0.5387295481964953,0.649886785609644
SAM_047,SAM_068,0.5388312796228518,0.6498438218939034
SAM_054,SAM_077,0.5388540713402842,0.6498341971627223
SAM_040,SAM_062,0.5391211824812674,0.6497214198480898
SAM_064,SAM_098,0.5391624672582468,0.649703992445533
SAM_046,SAM_099,0.5391915560355152,0.6496917138602897
SAM_057,SAM_075,0.5392335680389343,0.649673981106099
SAM_015,SAM_076,0.5392358293919276,0.6496730266440381
SAM_024,SAM_043,0.5392497754287896,0.6496671404232816
SAM_018,SAM_039,0.5392877242252043,0.6496511238685717
SAM_015,SAM_100,0.5393691364918836,0.6496167659168036
SAM_013,SAM_016,0.5394134794385472,0.6495980536461968
SAM_047,SAM_055,0.5394910264313949,0.649565332198163
SAM_049,SAM_072,0.5395267976662513,0.6495502394085553
SAM_070,SAM_081,0.5396742579556671,0.6494880295834585
SAM_023,SAM_061,0.5397502836497634,0.6494559608910345
SAM_018,SAM_051,0.5397669272936236,0.649448940793691
SAM_006,SAM_009,0.5397843181308624,0.6494416057009177
SAM_024,SAM_090,0.5398172639884723,0.6494277102789299
SAM_072,SAM_093,0.539871265766201,0.6494049354849317
SAM_046,SAM_083,0.539917311354248,0.6493855174084451
SAM_082,SAM_091,0.5399982543490303,0.649351385416153
SAM_004,SAM_022,0.5400068649563633,0.6493477547116878
SAM_017,SAM_022,0.5401188437742197,0.6493005419954457
SAM_002,SAM_050,0.540271012548332,0.6492363953182045
SAM_028,SAM_061,0.5402877367662531,0.6492293460048207
SAM_078,SAM_083,0.5403863103373364,0.6491878000272576
SAM_069,SAM_100,0.540389434852311,0.6491864832193411
SAM_017,SAM_065,0.5404067425560122,0.6491791890891688
SAM_063,SAM_081,0.540433012315125,0.6491681183182998
SAM_051,SAM_100,0.5404721685711485,0.6491516175378497
SAM_082,SAM_095,0.5405047491928262,0.6491378884251847
SAM_033,SAM_094,0.5407180416816143,0.64904802367898
SAM_039,SAM_046,0.5407719782865973,0.6490253029601705
SAM_025,SAM_045,0.5407892775379335,0.6490180160118492
SAM_091,SAM_095,0.5407965486206434,0.6490149532689589
SAM_047,SAM_048,0.5408030646177959,0.6490122086095766
SAM_043,SAM_067,0.5408096944397355,0.6490094160288997
SAM_044,SAM_054,0.5408323908569086,0.6489998561387111
SAM_071,SAM_083,0.5409873246204573,0.6489346044726866
SAM_038,SAM_100,0.5410001550831571,0.648929201402992
SAM_002,SAM_013,0.541184905831639,0.6488514105063792
SAM_032,SAM_055,0.5411856206515469,0.6488511095615096
SAM_025,SAM_091,0.541311555483531,0.6487980943517198
SAM_063,SAM_089,0.5414672553349833,0.6487325608371003
SAM_013,SAM_067,0.5414954165087642,0.6487207093128029
SAM_037,SAM_095,0.5417470665356666,0.6486148225642601
SAM_010,SAM_029,0.5417675381563573,0.6486062102434703
SAM_032,SAM_081,0.5418358112934213,0.6485774896881634
SAM_009,SAM_059,0.5418360754877807,0.6485773785540959
SAM_065,SAM_069,0.5419343856040139,0.6485360267831858
SAM_050,SAM_056,0.5419573175998272,0.6485263817526254
SAM_004,SAM_028,0.5419870419115201,0.6485138803503514
SAM_057,SAM_065,0.5419961502630808,0.6485100496712586
SAM_017,SAM_080,0.5420006098705056,0.6485081741206175
SAM_001,SAM_022,0.5421875912449491,0.6484295462348638
SAM_029,SAM_100,0.5421964503756919,0.648425821338385
SAM_018,SAM_091,0.5423070812740692,0.6483793092449007
SAM_081,SAM_083,0.542366458125869,0.6483543484309824
SAM_013,SAM_040,0.5424700963186819,0.6483107856590791
SAM_062,SAM_064,0.5424855181477197,0.6483043038231188
SAM_048,SAM_083,0.5425943963956871,0.6482585456919373
SAM_007,SAM_028,0.5426398061329448,0.6482394633046439
SAM_015,SAM_088,0.5427527382703841,0.6481920110679066
SAM_021,SAM_038,0.5428194106698839,0.6481639996775808
SAM_011,SAM_090,0.542899215416637,0.6481304741152292
SAM_009,SAM_041,0.5429213509340004,0.6481211757129776
SAM_040,SAM_086,0.5429950035681728,0.6480902385863221
SAM_091,SAM_097,0.5430869790374282,0.6480516092643048
SAM_057,SAM_091,0.5430965559640384,0.6480475872588914
SAM_056,SAM_090,0.5431051212242433,0.6480439901635713
SAM_052,SAM_098,0.5432043947723546,0.6480023018256857
SAM_071,SAM_090,0.5433676745998054,0.6479337467394474
SAM_007,SAM_093,0.5434106209856411,0.6479157175693061
SAM_032,SAM_088,0.5435632109515875,0.6478516674309129
SAM_009,SAM_045,0.5436415888248434,0.6478187729842706
SAM_046,SAM_047,0.5436818052868793,0.6478018958150246
SAM_054,SAM_093,0.5439122907234217,0.647705187664149
SAM_054,SAM_091,0.5439229529997792,0.6477007146354297
SAM_085,SAM_089,0.5439370476443024,0.6476948017574765
SAM_031,SAM_079,0.5440307045562778,0.6476555142647756
SAM_052,SAM_083,0.5440581370588993,0.6476440076957117
SAM_049,SAM_060,0.5444017673556911,0.647499906525094
SAM_014,SAM_046,0.5444558945405955,0.647477214166387
SAM_046,SAM_052,0.5445215430081716,0.647449693742931
SAM_025,SAM_039,0.544599801322035,0.6474168902158942
SAM_067,SAM_068,0.5447552523840408,0.6473517396731211
SAM_052,SAM_060,0.5447623972889465,0.6473487455125766
SAM_088,SAM_093,0.5448346212384084,0.6473184807305492
SAM_058,SAM_085,0.5448910256188847,0.6472948469613895
SAM_030,SAM_094,0.5449562426470588,0.6472675227918719
SAM_033,SAM_091,0.5449700298181542,0.6472617466357595
SAM_037,SAM_060,0.5449745190373583,0.6472598658928559
SAM_013,SAM_047,0.5452456576626723,0.6471462935625348
SAM_030,SAM_055,0.5452644820635211,0.6471384100310235
SAM_059,SAM_091,0.5453817316339079,0.6470893110291368
SAM_024,SAM_098,0.5454489364734338,0.6470611719348709
SAM_050,SAM_065,0.5455099305237257,0.6470356354560147
SAM_001,SAM_080,0.5455109606598203,0.6470352041845585
SAM_006,SAM_028,0.5455202991640182,0.647031294600858
SAM_024,SAM_076,0.545542334837545,0.647022069508767
SAM_046,SAM_097,0.5457598920770929,0.6469310046958614
SAM_064,SAM_076,0.5458484590983106,0.6468939397742114
SAM_060,SAM_065,0.5460284440393193,0.6468186299259107
SAM_023,SAM_076,0.5460363135360139,0.6468153375471835
SAM_011,SAM_094,0.5460458511883411,0.6468113473034242
SAM_008,SAM_070,0.5460695489587384,0.6468014331395955
SAM_030,SAM_065,0.5460811265736988,0.6467965896564044
SAM_022,SAM_048,0.5465682865845767,0.6465928524943365
SAM_002,SAM_092,0.5465909680922288,0.6465833698961356
SAM_052,SAM_064,0.5466852840529001,0.6465439416218031
SAM_046,SAM_081,0.546700302176613,0.6465376638206753
SAM_057,SAM_082,0.5467102029411925,0.6465335252191525
SAM_028,SAM_097,0.5467151146621062,0.6465314720988286
SAM_007,SAM_063,0.5468144701816148,0.6464899438667572
SAM_034,SAM_059,0.5468283434497521,0.6464841455967829
SAM_048,SAM_049,0.5468448203101132,0.6464772593022736
SAM_010,SAM_051,0.5468508729077791,0.6464747297327986
SAM_007,SAM_015,0.5468537870400094,0.646473511833045
SAM_023,SAM_073,0.5469041502859529,0.6464524643075946
SAM_040,SAM_057,0.5469543594304739,0.6464314825475262
SAM_050,SAM_074,0.5471239631015992,0.6463606174098994
SAM_040,SAM_098,0.5471855397394927,0.6463348928198844
SAM_030,SAM_041,0.5472846221117491,0.6462935039289606
SAM_051,SAM_080,0.5473504172831148,0.6462660227641458
SAM_070,SAM_090,0.5474401289638895,0.6462285559762265
SAM_025,SAM_076,0.5475356032259454,0.6461886873009128
SAM_028,SAM_058,0.5475585608864133,0.6461791012465585
SAM_013,SAM_024,0.5476156422163267,0.6461552679629865
SAM_030,SAM_096,0.5478198693001195,0.6460700110098546
SAM_041,SAM_074,0.5478213990891557,0.6460693724666609
SAM_037,SAM_074,0.5478243437453286,0.6460681433529224
SAM_042,SAM_064,0.5478963093505924,0.6460381060146995
SAM_012,SAM_091,0.5479457859131686,0.646017456877585
SAM_015,SAM_093,0.5479817416666362,0.6460024515039492
SAM_047,SAM_052,0.5480554716449786,0.6459716840362254
SAM_023,SAM_086,0.5482235287727079,0.6459015648681621
SAM_065,SAM_090,0.548247685904829,0.6458914869396873
SAM_013,SAM_056,0.548312326142683,0.6458645217217279
SAM_008,SAM_031,0.548357005699754,0.6458458845852975
SAM_038,SAM_074,0.5484466317701295,0.6458085021999339
SAM_015,SAM_060,0.5484775494949634,0.6457956076445218
SAM_070,SAM_100,0.5485880699577781,0.6457495181577014
SAM_024,SAM_052,0.5486634830203301,0.6457180730120389
SAM_067,SAM_071,0.5486785333872649,0.6457117977949905
SAM_034,SAM_096,0.5487227755433521,0.6456933518325519
SAM_033,SAM_070,0.5487511413199976,0.6456815257922599
SAM_014,SAM_085,0.5487647954269661,0.6456758333819942
SAM_035,SAM_080,0.5490113163678868,0.6455730758280027
SAM_019,SAM_068,0.5490133415500938,0.6455722318048612
SAM_059,SAM_072,0.5491200526296596,0.645527761584702
SAM_001,SAM_030,0.5491852180275795,0.6455006079087164
SAM_063,SAM_097,0.5492598230345999,0.6454695236601814
SAM_016,SAM_045,0.5495816678165312,0.6453354610274074
SAM_007,SAM_098,0.5496156880038997,0.6453212933641153
SAM_040,SAM_048,0.5496339035212437,0.6453137077910422
SAM_015,SAM_021,0.5498029285116623,0.6452433284277892
SAM_022,SAM_041,0.5498784478409751,0.6452118883213251
SAM_078,SAM_095,0.5499458621537214,0.6451838250727375
SAM_008,SAM_091,0.5502771267279787,0.6450459616279085
SAM_065,SAM_067,0.550281999433018,0.6450439341782516
SAM_025,SAM_058,0.5503526116045967,0.6450145550856407
SAM_044,SAM_059,0.5504596789956553,0.6449700134399962
SAM_039,SAM_093,0.550471606806382,0.6449650516720987
SAM_007,SAM_037,0.5507207932337401,0.6448614117791545
SAM_046,SAM_071,0.5507757495569318,0.644838559208646
SAM_043,SAM_047,0.5508017495433362,0.6448277481596016
SAM_028,SAM_062,0.5509295911457288,0.6447745956418712
SAM_021,SAM_078,0.5509756797718027,0.6447554355895068
SAM_035,SAM_090,0.5509876271750573,0.6447504689778751
SAM_053,SAM_079,0.5510819879110548,0.6447112453073912
SAM_051,SAM_063,0.5510825963501297,0.6447109924082131
SAM_016,SAM_035,0.5511217947060341,0.644694699934584
SAM_056,SAM_074,0.5511323725748651,0.6446903034716562
SAM_036,SAM_081,0.5512266717059325,0.6446511127224681
SAM_052,SAM_070,0.5512285031636155,0.6446503516152354
SAM_034,SAM_088,0.5513989908405709,0.6445795091423808
SAM_010,SAM_098,0.5514812209858101,0.6445453457468218
SAM_025,SAM_037,0.5514946590856524,0.6445397630884101
SAM_040,SAM_064,0.551594878330102,0.6444981315459394
SAM_019,SAM_087,0.5516105788506961,0.6444916099635752
SAM_027,SAM_067,0.5516465603989569,0.6444766646747708
SAM_025,SAM_038,0.5516801976689031,0.6444626937318043
SAM_043,SAM_046,0.5517253614797856,0.6444439362944749
SAM_046,SAM_057,0.5517876878836642,0.6444180526807793
SAM_090,SAM_095,0.5518060669293153,0.6444104204198539
SAM_055,SAM_063,0.5518619617259374,0.644387210114892
SAM_037,SAM_083,0.5518625385003044,0.6443869706181479
SAM_015,SAM_070,0.5518631606657578,0.6443867122736482
SAM_007,SAM_094,0.5519305543272631,0.6443587293334035
SAM_018,SAM_030,0.5520375534327352,0.6443143065631625
SAM_051,SAM_097,0.5522271036448682,0.6442356261218775
SAM_040,SAM_083,0.5523472394246214,0.6441857688816136
SAM_021,SAM_080,0.5523744757861283,0.6441744666624954
SAM_046,SAM_088,0.5524158389293342,0.6441573030391632
SAM_003,SAM_073,0.5524956173581832,0.6441242015881875
SAM_076,SAM_080,0.5525105459626992,0.6441180078296396
SAM_031,SAM_047,0.5525280618212979,0.6441107407919457
