Sample_1,Sample_2,Jaccard,Euclidean,Cosine,Joint_Similarity,Common_Substance
SAM_014,SAM_076,0.230769231,0.685204507,0.363545349,0.425876752,Acetaminophen
SAM_014,SAM_076,0.230769231,0.685204507,0.363545349,0.425876752,Diacetamate
SAM_014,SAM_063,0.230769231,0.650238182,0.397470838,0.425872531,Tetramisole or levamisole
SAM_014,SAM_063,0.230769231,0.650238182,0.397470838,0.425872531,Caffeine
SAM_014,SAM_063,0.230769231,0.650238182,0.397470838,0.425872531,Acetylcodeine
SAM_009,SAM_062,0.222222222,0.566848209,0.486587195,0.425832889,Heroin
SAM_009,SAM_062,0.222222222,0.566848209,0.486587195,0.425832889,Phenacetin
SAM_059,SAM_065,0.2,0.629410359,0.447138847,0.425732626,Caffeine
SAM_059,SAM_065,0.2,0.629410359,0.447138847,0.425732626,Phenacetin
SAM_030,SAM_052,0.3,0.612329555,0.366379014,0.425637618,Phenacetin
SAM_030,SAM_052,0.3,0.612329555,0.366379014,0.425637618,Cocaine
SAM_030,SAM_052,0.3,0.612329555,0.366379014,0.425637618,Hydrocotarnine
SAM_002,SAM_008,0.181818182,0.657485491,0.437147524,0.42560037,Meconine
SAM_002,SAM_008,0.181818182,0.657485491,0.437147524,0.42560037,Phenacetin
SAM_004,SAM_073,0.352941176,0.693234442,0.235980864,0.425471448,Cocaine
SAM_004,SAM_073,0.352941176,0.693234442,0.235980864,0.425471448,Diacetamate
SAM_004,SAM_073,0.352941176,0.693234442,0.235980864,0.425471448,Meconine
SAM_004,SAM_073,0.352941176,0.693234442,0.235980864,0.425471448,Acetaminophen
SAM_004,SAM_073,0.352941176,0.693234442,0.235980864,0.425471448,6-Monoacetylmorphine
SAM_004,SAM_073,0.352941176,0.693234442,0.235980864,0.425471448,Phenacetin
SAM_015,SAM_061,0.333333333,0.620187539,0.3256458,0.42538146,Heroin
SAM_015,SAM_061,0.333333333,0.620187539,0.3256458,0.42538146,Acetylcodeine
SAM_015,SAM_061,0.333333333,0.620187539,0.3256458,0.42538146,Diacetamate
SAM_015,SAM_061,0.333333333,0.620187539,0.3256458,0.42538146,6-Monoacetylmorphine
SAM_059,SAM_078,0.272727273,0.653808206,0.351626129,0.425309592,Meconine
SAM_059,SAM_078,0.272727273,0.653808206,0.351626129,0.425309592,Caffeine
SAM_059,SAM_078,0.272727273,0.653808206,0.351626129,0.425309592,Acetylcodeine
SAM_018,SAM_088,0.230769231,0.691042796,0.355951159,0.425221363,Ecgonidine methyl ester
SAM_018,SAM_088,0.230769231,0.691042796,0.355951159,0.425221363,Caffeine
SAM_018,SAM_088,0.230769231,0.691042796,0.355951159,0.425221363,Noscapine
SAM_013,SAM_079,0.25,0.665852754,0.361249461,0.425056225,Ecgonidine methyl ester
SAM_013,SAM_079,0.25,0.665852754,0.361249461,0.425056225,Cocaine
SAM_013,SAM_079,0.25,0.665852754,0.361249461,0.425056225,Heroin
SAM_023,SAM_076,0.285714286,0.548499267,0.440436295,0.425038813,Diacetamate
SAM_023,SAM_076,0.285714286,0.548499267,0.440436295,0.425038813,Phenacetin
SAM_010,SAM_100,0.333333333,0.622692576,0.322181742,0.425030342,Cocaine
SAM_010,SAM_100,0.333333333,0.622692576,0.322181742,0.425030342,Acetylcodeine
SAM_010,SAM_100,0.333333333,0.622692576,0.322181742,0.425030342,6-Monoacetylmorphine
SAM_010,SAM_100,0.333333333,0.622692576,0.322181742,0.425030342,Hydrocotarnine
SAM_039,SAM_099,0.363636364,0.625938104,0.289515635,0.42499489,Heroin
SAM_039,SAM_099,0.363636364,0.625938104,0.289515635,0.42499489,Phenacetin
SAM_039,SAM_099,0.363636364,0.625938104,0.289515635,0.42499489,Acetaminophen
SAM_039,SAM_099,0.363636364,0.625938104,0.289515635,0.42499489,Papaverine
SAM_047,SAM_070,0.222222222,0.609018065,0.443189502,0.424993725,Cocaine
SAM_047,SAM_070,0.222222222,0.609018065,0.443189502,0.424993725,Acetaminophen
SAM_005,SAM_043,0.294117647,0.69474159,0.289794917,0.42485382,Ecgonidine methyl ester
SAM_005,SAM_043,0.294117647,0.69474159,0.289794917,0.42485382,Meconine
SAM_005,SAM_043,0.294117647,0.69474159,0.289794917,0.42485382,6-Monoacetylmorphine
SAM_005,SAM_043,0.294117647,0.69474159,0.289794917,0.42485382,Papaverine
SAM_005,SAM_043,0.294117647,0.69474159,0.289794917,0.42485382,Phenacetin
SAM_017,SAM_063,0.333333333,0.613365019,0.330459714,0.424766759,Meconine
SAM_017,SAM_063,0.333333333,0.613365019,0.330459714,0.424766759,Caffeine
SAM_017,SAM_063,0.333333333,0.613365019,0.330459714,0.424766759,Acetylcodeine
SAM_017,SAM_063,0.333333333,0.613365019,0.330459714,0.424766759,Noscapine
SAM_015,SAM_057,0.3,0.604945825,0.370954248,0.424756567,Heroin
SAM_015,SAM_057,0.3,0.604945825,0.370954248,0.424756567,Cocaine
SAM_015,SAM_057,0.3,0.604945825,0.370954248,0.424756567,Diacetamate
SAM_038,SAM_046,0.2,0.63234205,0.441200143,0.424680925,Heroin
SAM_038,SAM_046,0.2,0.63234205,0.441200143,0.424680925,Phenacetin
SAM_067,SAM_076,0.222222222,0.614792516,0.435799825,0.424386804,Acetaminophen
SAM_067,SAM_076,0.222222222,0.614792516,0.435799825,0.424386804,Diacetamate
SAM_044,SAM_058,0.181818182,0.637982908,0.452001987,0.424215035,Heroin
SAM_044,SAM_058,0.181818182,0.637982908,0.452001987,0.424215035,Acetaminophen
SAM_007,SAM_071,0.214285714,0.692672243,0.367387865,0.424208,Caffeine
SAM_007,SAM_071,0.214285714,0.692672243,0.367387865,0.424208,Cocaine
SAM_007,SAM_071,0.214285714,0.692672243,0.367387865,0.424208,Acetaminophen
SAM_054,SAM_075,0.25,0.656686761,0.367524132,0.424164836,Ecgonidine methyl ester
SAM_054,SAM_075,0.25,0.656686761,0.367524132,0.424164836,Heroin
SAM_054,SAM_075,0.25,0.656686761,0.367524132,0.424164836,6-Monoacetylmorphine
SAM_054,SAM_075,0.25,0.656686761,0.367524132,0.424164836,Meconine
SAM_012,SAM_057,0.416666667,0.615624457,0.245595308,0.424158476,Ecgonidine methyl ester
SAM_012,SAM_057,0.416666667,0.615624457,0.245595308,0.424158476,Cocaine
SAM_012,SAM_057,0.416666667,0.615624457,0.245595308,0.424158476,Diacetamate
SAM_012,SAM_057,0.416666667,0.615624457,0.245595308,0.424158476,Heroin
SAM_012,SAM_057,0.416666667,0.615624457,0.245595308,0.424158476,Caffeine
SAM_017,SAM_070,0.25,0.630089562,0.393214675,0.424122545,Cocaine
SAM_017,SAM_070,0.25,0.630089562,0.393214675,0.424122545,Acetaminophen
SAM_017,SAM_070,0.25,0.630089562,0.393214675,0.424122545,Noscapine
SAM_022,SAM_081,0.3,0.59073862,0.382857585,0.424115324,Phenacetin
SAM_022,SAM_081,0.3,0.59073862,0.382857585,0.424115324,Cocaine
SAM_022,SAM_081,0.3,0.59073862,0.382857585,0.424115324,6-Monoacetylmorphine
SAM_022,SAM_031,0.333333333,0.538858417,0.40021498,0.423896371,Cocaine
SAM_022,SAM_031,0.333333333,0.538858417,0.40021498,0.423896371,6-Monoacetylmorphine
SAM_049,SAM_075,0.25,0.628943506,0.393515867,0.423846752,Meconine
SAM_049,SAM_075,0.25,0.628943506,0.393515867,0.423846752,Caffeine
SAM_049,SAM_075,0.25,0.628943506,0.393515867,0.423846752,Heroin
SAM_076,SAM_095,0.272727273,0.652829401,0.347508309,0.423586528,Cocaine
SAM_076,SAM_095,0.272727273,0.652829401,0.347508309,0.423586528,Acetaminophen
SAM_076,SAM_095,0.272727273,0.652829401,0.347508309,0.423586528,Papaverine
SAM_001,SAM_006,0.333333333,0.674978013,0.267086851,0.423552274,Meconine
SAM_001,SAM_006,0.333333333,0.674978013,0.267086851,0.423552274,Acetylcodeine
SAM_001,SAM_006,0.333333333,0.674978013,0.267086851,0.423552274,Heroin
SAM_001,SAM_006,0.333333333,0.674978013,0.267086851,0.423552274,6-Monoacetylmorphine
SAM_001,SAM_006,0.333333333,0.674978013,0.267086851,0.423552274,Caffeine
SAM_054,SAM_077,0.272727273,0.557091985,0.440068585,0.423463674,Ecgonidine methyl ester
SAM_054,SAM_077,0.272727273,0.557091985,0.440068585,0.423463674,Ecgonine methyl ester
SAM_054,SAM_077,0.272727273,0.557091985,0.440068585,0.423463674,Hydrocotarnine
SAM_051,SAM_095,0.166666667,0.6734946,0.429819178,0.423391738,Heroin
SAM_051,SAM_095,0.166666667,0.6734946,0.429819178,0.423391738,Acetaminophen
SAM_057,SAM_069,0.4,0.580304413,0.293765649,0.423380777,Ecgonidine methyl ester
SAM_057,SAM_069,0.4,0.580304413,0.293765649,0.423380777,Cocaine
SAM_057,SAM_069,0.4,0.580304413,0.293765649,0.423380777,Heroin
SAM_057,SAM_069,0.4,0.580304413,0.293765649,0.423380777,Acetaminophen
SAM_017,SAM_080,0.3,0.553327517,0.416817569,0.423316054,Cocaine
SAM_017,SAM_080,0.3,0.553327517,0.416817569,0.423316054,Acetylcodeine
SAM_017,SAM_080,0.3,0.553327517,0.416817569,0.423316054,Acetaminophen
SAM_045,SAM_092,0.214285714,0.692519104,0.364332146,0.42311852,Caffeine
SAM_045,SAM_092,0.214285714,0.692519104,0.364332146,0.42311852,Acetylcodeine
SAM_045,SAM_092,0.214285714,0.692519104,0.364332146,0.42311852,Hydrocotarnine
SAM_080,SAM_086,0.2,0.585352017,0.481852611,0.422996053,Cocaine
SAM_080,SAM_086,0.2,0.585352017,0.481852611,0.422996053,Acetylcodeine
SAM_059,SAM_060,0.25,0.667397114,0.353045677,0.422776578,Meconine
SAM_059,SAM_060,0.25,0.667397114,0.353045677,0.422776578,Caffeine
SAM_059,SAM_060,0.25,0.667397114,0.353045677,0.422776578,Papaverine
SAM_051,SAM_099,0.4,0.592364808,0.280052296,0.422698167,Ecgonidine methyl ester
SAM_051,SAM_099,0.4,0.592364808,0.280052296,0.422698167,Heroin
SAM_051,SAM_099,0.4,0.592364808,0.280052296,0.422698167,Acetaminophen
SAM_051,SAM_099,0.4,0.592364808,0.280052296,0.422698167,Phenacetin
SAM_041,SAM_056,0.214285714,0.690933477,0.364631101,0.422696907,Acetylthebaol
SAM_041,SAM_056,0.214285714,0.690933477,0.364631101,0.422696907,Acetylcodeine
SAM_041,SAM_056,0.214285714,0.690933477,0.364631101,0.422696907,Papaverine
SAM_065,SAM_083,0.25,0.594194339,0.423855449,0.422694985,Diacetamate
SAM_065,SAM_083,0.25,0.594194339,0.423855449,0.422694985,Phenacetin
SAM_016,SAM_025,0.181818182,0.640029668,0.445447518,0.422661946,Meconine
SAM_016,SAM_025,0.181818182,0.640029668,0.445447518,0.422661946,Cocaine
SAM_010,SAM_012,0.214285714,0.676166585,0.378637556,0.422586028,Cocaine
SAM_010,SAM_012,0.214285714,0.676166585,0.378637556,0.422586028,Acetylcodeine
SAM_010,SAM_012,0.214285714,0.676166585,0.378637556,0.422586028,Phenacetin
SAM_033,SAM_056,0.166666667,0.689593255,0.410543202,0.422150463,Caffeine
SAM_033,SAM_056,0.166666667,0.689593255,0.410543202,0.422150463,Acetylcodeine
SAM_007,SAM_031,0.222222222,0.611202748,0.432602769,0.422115182,Cocaine
SAM_007,SAM_031,0.222222222,0.611202748,0.432602769,0.422115182,Acetaminophen
SAM_004,SAM_006,0.277777778,0.684665649,0.306649748,0.421867245,Diacetamate
SAM_004,SAM_006,0.277777778,0.684665649,0.306649748,0.421867245,Meconine
SAM_004,SAM_006,0.277777778,0.684665649,0.306649748,0.421867245,Heroin
SAM_004,SAM_006,0.277777778,0.684665649,0.306649748,0.421867245,6-Monoacetylmorphine
SAM_004,SAM_006,0.277777778,0.684665649,0.306649748,0.421867245,Phenacetin
SAM_001,SAM_035,0.214285714,0.682256211,0.37012985,0.421702984,Ecgonidine methyl ester
SAM_001,SAM_035,0.214285714,0.682256211,0.37012985,0.421702984,Caffeine
SAM_001,SAM_035,0.214285714,0.682256211,0.37012985,0.421702984,Acetaminophen
SAM_039,SAM_055,0.3,0.633467066,0.334028283,0.421613748,Heroin
SAM_039,SAM_055,0.3,0.633467066,0.334028283,0.421613748,Noscapine
SAM_039,SAM_055,0.3,0.633467066,0.334028283,0.421613748,Phenacetin
SAM_050,SAM_062,0.230769231,0.684189883,0.351896423,0.421581291,Triacetin
SAM_050,SAM_062,0.230769231,0.684189883,0.351896423,0.421581291,Heroin
SAM_050,SAM_062,0.230769231,0.684189883,0.351896423,0.421581291,Phenacetin
SAM_071,SAM_087,0.2,0.49885301,0.561298819,0.421463092,Ecgonidine methyl ester
SAM_071,SAM_087,0.2,0.49885301,0.561298819,0.421463092,Cocaine
SAM_074,SAM_100,0.363636364,0.577509032,0.326006606,0.421420226,Heroin
SAM_074,SAM_100,0.363636364,0.577509032,0.326006606,0.421420226,Cocaine
SAM_074,SAM_100,0.363636364,0.577509032,0.326006606,0.421420226,Acetaminophen
SAM_074,SAM_100,0.363636364,0.577509032,0.326006606,0.421420226,Noscapine
SAM_017,SAM_099,0.285714286,0.658337981,0.322663954,0.421242992,Ecgonidine methyl ester
SAM_017,SAM_099,0.285714286,0.658337981,0.322663954,0.421242992,Caffeine
SAM_017,SAM_099,0.285714286,0.658337981,0.322663954,0.421242992,Heroin
SAM_017,SAM_099,0.285714286,0.658337981,0.322663954,0.421242992,Acetaminophen
SAM_038,SAM_043,0.25,0.697549496,0.319005855,0.421153324,Phenacetin
SAM_038,SAM_043,0.25,0.697549496,0.319005855,0.421153324,Acetylcodeine
SAM_038,SAM_043,0.25,0.697549496,0.319005855,0.421153324,Diacetamate
SAM_038,SAM_043,0.25,0.697549496,0.319005855,0.421153324,Papaverine
SAM_005,SAM_085,0.166666667,0.642454672,0.452940539,0.421009825,Tetramisole or levamisole
SAM_005,SAM_085,0.166666667,0.642454672,0.452940539,0.421009825,Hydrocotarnine
SAM_014,SAM_095,0.285714286,0.680793536,0.300112337,0.420985776,Heroin
SAM_014,SAM_095,0.285714286,0.680793536,0.300112337,0.420985776,Caffeine
SAM_014,SAM_095,0.285714286,0.680793536,0.300112337,0.420985776,Acetaminophen
SAM_014,SAM_095,0.285714286,0.680793536,0.300112337,0.420985776,6-Monoacetylmorphine
SAM_010,SAM_013,0.272727273,0.645733495,0.345840603,0.420677858,Triacetin
SAM_010,SAM_013,0.272727273,0.645733495,0.345840603,0.420677858,Cocaine
SAM_010,SAM_013,0.272727273,0.645733495,0.345840603,0.420677858,Phenacetin
SAM_010,SAM_061,0.307692308,0.66500957,0.293124086,0.420653809,Triacetin
SAM_010,SAM_061,0.307692308,0.66500957,0.293124086,0.420653809,Phenacetin
SAM_010,SAM_061,0.307692308,0.66500957,0.293124086,0.420653809,Acetylcodeine
SAM_010,SAM_061,0.307692308,0.66500957,0.293124086,0.420653809,6-Monoacetylmorphine
SAM_009,SAM_049,0.285714286,0.530845911,0.444589942,0.420625445,Heroin
SAM_009,SAM_049,0.285714286,0.530845911,0.444589942,0.420625445,Phenacetin
SAM_024,SAM_059,0.272727273,0.643827537,0.347255753,0.420530043,Meconine
SAM_024,SAM_059,0.272727273,0.643827537,0.347255753,0.420530043,Caffeine
SAM_024,SAM_059,0.272727273,0.643827537,0.347255753,0.420530043,Papaverine
SAM_011,SAM_062,0.25,0.481085569,0.526726984,0.420345412,Heroin
SAM_011,SAM_062,0.25,0.481085569,0.526726984,0.420345412,Phenacetin
SAM_015,SAM_027,0.230769231,0.643227977,0.387758809,0.420257074,Meconine
SAM_015,SAM_027,0.230769231,0.643227977,0.387758809,0.420257074,Cocaine
SAM_015,SAM_027,0.230769231,0.643227977,0.387758809,0.420257074,Acetylcodeine
SAM_038,SAM_078,0.272727273,0.654936398,0.335559456,0.420219226,Caffeine
SAM_038,SAM_078,0.272727273,0.654936398,0.335559456,0.420219226,Acetylcodeine
SAM_038,SAM_078,0.272727273,0.654936398,0.335559456,0.420219226,Diacetamate
SAM_051,SAM_082,0.25,0.64944158,0.362375972,0.420023552,Meconine
SAM_051,SAM_082,0.25,0.64944158,0.362375972,0.420023552,Acetylcodeine
SAM_051,SAM_082,0.25,0.64944158,0.362375972,0.420023552,Phenacetin
SAM_010,SAM_071,0.214285714,0.68961555,0.357995785,0.420005984,Cocaine
SAM_010,SAM_071,0.214285714,0.68961555,0.357995785,0.420005984,Acetylcodeine
SAM_010,SAM_071,0.214285714,0.68961555,0.357995785,0.420005984,Phenacetin
SAM_078,SAM_079,0.166666667,0.679136387,0.414200877,0.419943306,Meconine
SAM_078,SAM_079,0.166666667,0.679136387,0.414200877,0.419943306,Acetylcodeine
SAM_016,SAM_070,0.2,0.603106018,0.455257159,0.41981242,Cocaine
SAM_016,SAM_070,0.2,0.603106018,0.455257159,0.41981242,Papaverine
SAM_044,SAM_050,0.333333333,0.582871995,0.345445597,0.419799261,Meconine
SAM_044,SAM_050,0.333333333,0.582871995,0.345445597,0.419799261,Cocaine
SAM_044,SAM_050,0.333333333,0.582871995,0.345445597,0.419799261,Heroin
SAM_004,SAM_009,0.153846154,0.585989846,0.516390317,0.419718588,Heroin
SAM_004,SAM_009,0.153846154,0.585989846,0.516390317,0.419718588,Phenacetin
SAM_010,SAM_038,0.25,0.670574045,0.340937091,0.419708046,Lidocaine
SAM_010,SAM_038,0.25,0.670574045,0.340937091,0.419708046,Acetylcodeine
SAM_010,SAM_038,0.25,0.670574045,0.340937091,0.419708046,Phenacetin
SAM_004,SAM_007,0.266666667,0.67332897,0.32207013,0.419702404,Meconine
SAM_004,SAM_007,0.266666667,0.67332897,0.32207013,0.419702404,Cocaine
SAM_004,SAM_007,0.266666667,0.67332897,0.32207013,0.419702404,Acetaminophen
SAM_004,SAM_007,0.266666667,0.67332897,0.32207013,0.419702404,Papaverine
SAM_001,SAM_092,0.230769231,0.695887353,0.335002952,0.419697676,Meconine
SAM_001,SAM_092,0.230769231,0.695887353,0.335002952,0.419697676,Caffeine
SAM_001,SAM_092,0.230769231,0.695887353,0.335002952,0.419697676,Acetylcodeine
SAM_008,SAM_065,0.2,0.62688839,0.429647668,0.418953376,Caffeine
SAM_008,SAM_065,0.2,0.62688839,0.429647668,0.418953376,Phenacetin
SAM_061,SAM_093,0.25,0.634916504,0.373194812,0.418908683,Acetylthebaol
SAM_061,SAM_093,0.25,0.634916504,0.373194812,0.418908683,Acetylcodeine
SAM_061,SAM_093,0.25,0.634916504,0.373194812,0.418908683,Diacetamate
SAM_008,SAM_039,0.25,0.676353339,0.332138297,0.418623623,Acetylcodeine
SAM_008,SAM_039,0.25,0.676353339,0.332138297,0.418623623,Noscapine
SAM_008,SAM_039,0.25,0.676353339,0.332138297,0.418623623,Phenacetin
SAM_093,SAM_096,0.3,0.602112695,0.355638835,0.418614393,Caffeine
SAM_093,SAM_096,0.3,0.602112695,0.355638835,0.418614393,Cocaine
SAM_093,SAM_096,0.3,0.602112695,0.355638835,0.418614393,Acetylcodeine
SAM_004,SAM_031,0.333333333,0.590441126,0.334478069,0.418568115,Morphine
SAM_004,SAM_031,0.333333333,0.590441126,0.334478069,0.418568115,Cocaine
SAM_004,SAM_031,0.333333333,0.590441126,0.334478069,0.418568115,Acetaminophen
SAM_004,SAM_031,0.333333333,0.590441126,0.334478069,0.418568115,6-Monoacetylmorphine
SAM_028,SAM_072,0.285714286,0.537211002,0.432355055,0.418566064,Caffeine
SAM_028,SAM_072,0.285714286,0.537211002,0.432355055,0.418566064,Acetylcodeine
SAM_004,SAM_039,0.266666667,0.678817916,0.313116884,0.418469653,Heroin
SAM_004,SAM_039,0.266666667,0.678817916,0.313116884,0.418469653,Phenacetin
SAM_004,SAM_039,0.266666667,0.678817916,0.313116884,0.418469653,Acetaminophen
SAM_004,SAM_039,0.266666667,0.678817916,0.313116884,0.418469653,Papaverine
SAM_033,SAM_047,0.272727273,0.634211328,0.350493581,0.418457556,Caffeine
SAM_033,SAM_047,0.272727273,0.634211328,0.350493581,0.418457556,Cocaine
SAM_033,SAM_047,0.272727273,0.634211328,0.350493581,0.418457556,Acetylcodeine
SAM_023,SAM_082,0.333333333,0.534251256,0.388238552,0.418304022,Meconine
SAM_023,SAM_082,0.333333333,0.534251256,0.388238552,0.418304022,Diacetamate
SAM_023,SAM_082,0.333333333,0.534251256,0.388238552,0.418304022,Phenacetin
SAM_094,SAM_097,0.333333333,0.586064497,0.337881094,0.418280856,Heroin
SAM_094,SAM_097,0.333333333,0.586064497,0.337881094,0.418280856,Cocaine
SAM_094,SAM_097,0.333333333,0.586064497,0.337881094,0.418280856,Phenacetin
SAM_007,SAM_059,0.25,0.663055428,0.343999561,0.418268142,Meconine
SAM_007,SAM_059,0.25,0.663055428,0.343999561,0.418268142,Caffeine
SAM_007,SAM_059,0.25,0.663055428,0.343999561,0.418268142,Papaverine
SAM_014,SAM_096,0.384615385,0.647293125,0.228407345,0.418188305,Acetylcodeine
SAM_014,SAM_096,0.384615385,0.647293125,0.228407345,0.418188305,Acetaminophen
SAM_014,SAM_096,0.384615385,0.647293125,0.228407345,0.418188305,Ecgonine methyl ester
SAM_014,SAM_096,0.384615385,0.647293125,0.228407345,0.418188305,Heroin
SAM_014,SAM_096,0.384615385,0.647293125,0.228407345,0.418188305,Caffeine
SAM_034,SAM_057,0.222222222,0.607313749,0.424561482,0.418097774,Cocaine
SAM_034,SAM_057,0.222222222,0.607313749,0.424561482,0.418097774,Diacetamate
SAM_080,SAM_095,0.222222222,0.56841953,0.461454345,0.417806256,Cocaine
SAM_080,SAM_095,0.222222222,0.56841953,0.461454345,0.417806256,Acetaminophen
SAM_036,SAM_079,0.2,0.62200502,0.430992718,0.417799181,Cocaine
SAM_036,SAM_079,0.2,0.62200502,0.430992718,0.417799181,Papaverine
SAM_006,SAM_068,0.214285714,0.668614101,0.371815693,0.417774275,Meconine
SAM_006,SAM_068,0.214285714,0.668614101,0.371815693,0.417774275,Caffeine
SAM_006,SAM_068,0.214285714,0.668614101,0.371815693,0.417774275,Hydrocotarnine
SAM_007,SAM_075,0.230769231,0.639405281,0.383928474,0.41769327,Meconine
SAM_007,SAM_075,0.230769231,0.639405281,0.383928474,0.41769327,Caffeine
SAM_007,SAM_075,0.230769231,0.639405281,0.383928474,0.41769327,Acetaminophen
SAM_044,SAM_097,0.25,0.591553099,0.411219029,0.417526992,Heroin
SAM_044,SAM_097,0.25,0.591553099,0.411219029,0.417526992,Cocaine
SAM_006,SAM_022,0.153846154,0.636658853,0.460563784,0.417458339,Phenacetin
SAM_006,SAM_022,0.153846154,0.636658853,0.460563784,0.417458339,6-Monoacetylmorphine
SAM_015,SAM_093,0.375,0.546171788,0.333660085,0.417431119,Cocaine
SAM_015,SAM_093,0.375,0.546171788,0.333660085,0.417431119,Acetylcodeine
SAM_015,SAM_093,0.375,0.546171788,0.333660085,0.417431119,Diacetamate
SAM_008,SAM_090,0.181818182,0.657805538,0.412708169,0.417396605,Meconine
SAM_008,SAM_090,0.181818182,0.657805538,0.412708169,0.417396605,Phenacetin
SAM_044,SAM_090,0.285714286,0.567002867,0.399702348,0.417295459,Meconine
SAM_044,SAM_090,0.285714286,0.567002867,0.399702348,0.417295459,Heroin
SAM_073,SAM_076,0.307692308,0.660089734,0.287223146,0.417023944,Cocaine
SAM_073,SAM_076,0.307692308,0.660089734,0.287223146,0.417023944,Acetaminophen
SAM_073,SAM_076,0.307692308,0.660089734,0.287223146,0.417023944,Diacetamate
SAM_073,SAM_076,0.307692308,0.660089734,0.287223146,0.417023944,Phenacetin
SAM_013,SAM_028,0.222222222,0.605063096,0.423232273,0.416903128,Ecgonidine methyl ester
SAM_013,SAM_028,0.222222222,0.605063096,0.423232273,0.416903128,Caffeine
SAM_036,SAM_038,0.2,0.625398872,0.425026911,0.416890777,Diacetamate
SAM_036,SAM_038,0.2,0.625398872,0.425026911,0.416890777,Papaverine
SAM_055,SAM_083,0.2,0.641876037,0.409014838,0.416884137,Diacetamate
SAM_055,SAM_083,0.2,0.641876037,0.409014838,0.416884137,Phenacetin
SAM_047,SAM_061,0.230769231,0.653399474,0.367909019,0.416864739,Heroin
SAM_047,SAM_061,0.230769231,0.653399474,0.367909019,0.416864739,Acetylcodeine
SAM_047,SAM_061,0.230769231,0.653399474,0.367909019,0.416864739,Acetaminophen
SAM_043,SAM_083,0.285714286,0.647389464,0.320058474,0.416744119,Triacetin
SAM_043,SAM_083,0.285714286,0.647389464,0.320058474,0.416744119,Phenacetin
SAM_043,SAM_083,0.285714286,0.647389464,0.320058474,0.416744119,Diacetamate
SAM_043,SAM_083,0.285714286,0.647389464,0.320058474,0.416744119,Papaverine
SAM_076,SAM_080,0.285714286,0.5407536,0.423289409,0.416652801,Cocaine
SAM_076,SAM_080,0.285714286,0.5407536,0.423289409,0.416652801,Acetaminophen
SAM_034,SAM_035,0.333333333,0.566905367,0.351341649,0.416534932,Cocaine
SAM_034,SAM_035,0.333333333,0.566905367,0.351341649,0.416534932,Diacetamate
SAM_034,SAM_035,0.333333333,0.566905367,0.351341649,0.416534932,Phenacetin
SAM_047,SAM_092,0.3,0.617482818,0.334272312,0.416421916,Caffeine
SAM_047,SAM_092,0.3,0.617482818,0.334272312,0.416421916,Cocaine
SAM_047,SAM_092,0.3,0.617482818,0.334272312,0.416421916,Acetylcodeine
SAM_021,SAM_031,0.333333333,0.530576036,0.385929539,0.416306135,Cocaine
SAM_021,SAM_031,0.333333333,0.530576036,0.385929539,0.416306135,Acetaminophen
SAM_023,SAM_097,0.285714286,0.536318679,0.426367593,0.41623586,Diacetamate
SAM_023,SAM_097,0.285714286,0.536318679,0.426367593,0.41623586,Phenacetin
SAM_089,SAM_090,0.2,0.66257754,0.386603456,0.416095763,Meconine
SAM_089,SAM_090,0.2,0.66257754,0.386603456,0.416095763,Phenacetin
SAM_089,SAM_090,0.2,0.66257754,0.386603456,0.416095763,Papaverine
SAM_011,SAM_059,0.25,0.476668766,0.518493628,0.416088526,Heroin
SAM_011,SAM_059,0.25,0.476668766,0.518493628,0.416088526,Phenacetin
SAM_028,SAM_047,0.25,0.579653633,0.418485469,0.416070759,Caffeine
SAM_028,SAM_047,0.25,0.579653633,0.418485469,0.416070759,Acetylcodeine
SAM_019,SAM_092,0.181818182,0.671817829,0.395023983,0.416008038,Cocaine
SAM_019,SAM_092,0.181818182,0.671817829,0.395023983,0.416008038,Hydrocotarnine
SAM_010,SAM_039,0.272727273,0.648644054,0.328422468,0.415716177,Phenacetin
SAM_010,SAM_039,0.272727273,0.648644054,0.328422468,0.415716177,Acetylcodeine
SAM_010,SAM_039,0.272727273,0.648644054,0.328422468,0.415716177,Hydrocotarnine
SAM_006,SAM_017,0.3125,0.663611001,0.275244204,0.41569966,Meconine
SAM_006,SAM_017,0.3125,0.663611001,0.275244204,0.41569966,Acetylcodeine
SAM_006,SAM_017,0.3125,0.663611001,0.275244204,0.41569966,Heroin
SAM_006,SAM_017,0.3125,0.663611001,0.275244204,0.41569966,Caffeine
SAM_006,SAM_017,0.3125,0.663611001,0.275244204,0.41569966,Benzoylecgonine
SAM_065,SAM_098,0.25,0.585180328,0.411700849,0.415587797,Caffeine
SAM_065,SAM_098,0.25,0.585180328,0.411700849,0.415587797,Phenacetin
SAM_029,SAM_030,0.25,0.587936398,0.408439686,0.415388505,P-phenetidine
SAM_029,SAM_030,0.25,0.587936398,0.408439686,0.415388505,Cocaine
SAM_080,SAM_100,0.333333333,0.520028184,0.393176758,0.415289398,Cocaine
SAM_080,SAM_100,0.333333333,0.520028184,0.393176758,0.415289398,Acetylcodeine
SAM_080,SAM_100,0.333333333,0.520028184,0.393176758,0.415289398,Acetaminophen
SAM_030,SAM_094,0.375,0.549791446,0.323472856,0.415161948,Phenacetin
SAM_030,SAM_094,0.375,0.549791446,0.323472856,0.415161948,Cocaine
