Sample_1,Sample_2,Cosine_Similarity
SAM_031,SAM_035,0.38847711370562765
SAM_042,SAM_081,0.38826235821677396
SAM_023,SAM_082,0.38823855177287947
SAM_018,SAM_066,0.3881529872493743
SAM_021,SAM_039,0.3881246201390947
SAM_010,SAM_033,0.3881134313389438
SAM_011,SAM_039,0.38807209545051247
SAM_014,SAM_038,0.3880077827782211
SAM_018,SAM_061,0.38788046777849633
SAM_042,SAM_059,0.38777923483130605
SAM_015,SAM_027,0.3877588089436042
SAM_012,SAM_035,0.387707854065658
SAM_043,SAM_076,0.3877044291311046
SAM_009,SAM_069,0.3876029646061113
SAM_018,SAM_019,0.38755710755019274
SAM_012,SAM_040,0.3874748913520831
SAM_008,SAM_051,0.3868410165182669
SAM_035,SAM_097,0.38682368882737406
SAM_089,SAM_090,0.38660345649637196
SAM_034,SAM_050,0.3865413488491646
SAM_048,SAM_095,0.3863620628182989
SAM_042,SAM_093,0.38636037101731685
SAM_010,SAM_093,0.3861316121945567
SAM_043,SAM_089,0.38602835450763956
SAM_002,SAM_053,0.38598549969497603
SAM_021,SAM_031,0.3859295393913213
SAM_044,SAM_087,0.3859194452804723
SAM_061,SAM_095,0.3854889110275033
SAM_013,SAM_051,0.38536421892237577
SAM_047,SAM_077,0.38531003919887713
SAM_054,SAM_072,0.385297022639486
SAM_005,SAM_019,0.3851541681780542
SAM_027,SAM_040,0.3849721545073269
SAM_090,SAM_098,0.3849687414218575
SAM_024,SAM_033,0.3847236677371746
SAM_041,SAM_081,0.3847107204465421
SAM_033,SAM_080,0.3846898610551993
SAM_001,SAM_057,0.3845755896471056
SAM_064,SAM_080,0.38454947718079746
SAM_027,SAM_037,0.38452948438769236
SAM_018,SAM_048,0.38437445607474263
SAM_025,SAM_086,0.3843528455177317
SAM_004,SAM_086,0.38422315126760964
SAM_057,SAM_079,0.38417919231914044
SAM_068,SAM_097,0.3841736052882906
SAM_054,SAM_071,0.3840052654626035
SAM_012,SAM_080,0.38394478363478507
SAM_007,SAM_075,0.38392847371127276
SAM_050,SAM_097,0.3838089383521028
SAM_059,SAM_062,0.3834890254377631
SAM_015,SAM_096,0.3833824104015326
SAM_050,SAM_078,0.38331941114048185
SAM_011,SAM_044,0.38302351206345053
SAM_003,SAM_055,0.38299118857243036
SAM_068,SAM_088,0.3829624909973835
SAM_022,SAM_081,0.3828575853267406
SAM_081,SAM_087,0.3825714227823095
SAM_001,SAM_036,0.38257036805682265
SAM_019,SAM_032,0.3824286093153417
SAM_087,SAM_096,0.38233702064942376
SAM_023,SAM_057,0.3822562913724747
SAM_044,SAM_053,0.3822499055126826
SAM_082,SAM_089,0.3822425385094276
SAM_021,SAM_081,0.3822271215119174
SAM_036,SAM_095,0.3820458128584516
SAM_031,SAM_036,0.38195824677046974
SAM_039,SAM_092,0.3818898815018371
SAM_024,SAM_032,0.3818540958662339
SAM_009,SAM_097,0.3816997810868502
SAM_063,SAM_088,0.38165410856391047
SAM_076,SAM_086,0.38146849406508127
SAM_051,SAM_075,0.38138723675133623
SAM_034,SAM_098,0.38129073733877206
SAM_060,SAM_088,0.38126108774747136
SAM_071,SAM_075,0.38103548756788436
SAM_017,SAM_020,0.38102554827047763
SAM_002,SAM_026,0.38058741493331183
SAM_033,SAM_057,0.38046433759709153
SAM_079,SAM_095,0.3803756093384962
SAM_037,SAM_062,0.3800463542591121
SAM_009,SAM_044,0.3799552910386685
SAM_045,SAM_099,0.3797890418390657
SAM_012,SAM_094,0.3797597675009846
SAM_044,SAM_081,0.37974891541173694
SAM_021,SAM_036,0.3797443201729107
SAM_075,SAM_092,0.3796539635409711
SAM_029,SAM_080,0.3796318735204831
SAM_007,SAM_090,0.37962375198286324
SAM_046,SAM_049,0.37953979654944014
SAM_071,SAM_078,0.37938355995784195
SAM_013,SAM_055,0.3793129202868882
SAM_045,SAM_097,0.3792986394479921
SAM_006,SAM_077,0.3792966665104723
SAM_074,SAM_075,0.3792819670910315
SAM_002,SAM_011,0.37915395103609517
SAM_053,SAM_081,0.3789337179009209
SAM_002,SAM_052,0.37877674304745196
SAM_040,SAM_049,0.37875761918264256
SAM_053,SAM_096,0.37870154459573174
SAM_010,SAM_012,0.37863755617144
SAM_024,SAM_086,0.37844226731122976
SAM_012,SAM_068,0.37826848535211327
SAM_022,SAM_073,0.37806692706631695
SAM_047,SAM_049,0.378063972929407
SAM_011,SAM_052,0.3780396407563743
SAM_024,SAM_060,0.37797523895402324
SAM_035,SAM_049,0.37791421716483736
SAM_024,SAM_077,0.3778258709851871
SAM_009,SAM_012,0.3778209624914438
SAM_095,SAM_100,0.3778194918917885
SAM_035,SAM_065,0.3777814186268399
SAM_005,SAM_047,0.3776231271703209
SAM_012,SAM_030,0.37751656550457563
SAM_030,SAM_065,0.377370858611645
SAM_042,SAM_079,0.3771943720951256
SAM_004,SAM_075,0.3771784158823509
SAM_003,SAM_073,0.37716253372708336
SAM_011,SAM_058,0.37706935344753034
SAM_029,SAM_043,0.37693061934246075
SAM_008,SAM_044,0.37685688542751505
SAM_034,SAM_087,0.37657124783839424
SAM_005,SAM_033,0.3764523833149674
SAM_022,SAM_023,0.3763388830725906
SAM_045,SAM_057,0.37633468375560686
SAM_008,SAM_066,0.3759821969822588
SAM_010,SAM_092,0.3759229706724894
SAM_016,SAM_054,0.37584540545349704
SAM_030,SAM_033,0.37571200997683485
SAM_051,SAM_086,0.37561292760137377
SAM_051,SAM_078,0.375578683219562
SAM_076,SAM_083,0.3755403499475384
SAM_059,SAM_095,0.3754030543293669
SAM_043,SAM_070,0.3753949927559323
SAM_061,SAM_084,0.37528968755950437
SAM_068,SAM_078,0.3752867834874159
SAM_049,SAM_050,0.37526197642095444
SAM_029,SAM_071,0.37505019922329824
SAM_046,SAM_096,0.3744993738726577
SAM_041,SAM_042,0.37427515407323786
SAM_008,SAM_038,0.37422566592006723
SAM_009,SAM_058,0.37404882838415765
SAM_055,SAM_094,0.3740289792942797
SAM_056,SAM_100,0.37371684310770426
SAM_043,SAM_087,0.37359512011900364
SAM_029,SAM_066,0.3733036218147265
SAM_027,SAM_058,0.3732365594695598
SAM_004,SAM_084,0.37321367074872985
SAM_061,SAM_093,0.3731948123472795
SAM_004,SAM_025,0.3730631801089732
SAM_034,SAM_053,0.37299059600483636
SAM_023,SAM_051,0.3726445977564681
SAM_065,SAM_069,0.37259696112127
SAM_007,SAM_008,0.3724891556355569
SAM_049,SAM_094,0.3724042622019625
SAM_092,SAM_095,0.37238047303700456
SAM_055,SAM_074,0.37203654423936744
SAM_031,SAM_048,0.3720290725090006
SAM_008,SAM_080,0.3719968881535007
SAM_006,SAM_068,0.3718156928288078
SAM_055,SAM_099,0.3716444460347321
SAM_013,SAM_030,0.3714951889122674
SAM_027,SAM_035,0.3714732591952589
SAM_061,SAM_080,0.37129218882525683
SAM_018,SAM_045,0.37111035735783654
SAM_060,SAM_078,0.3710538961236544
SAM_043,SAM_061,0.37102980906080224
SAM_015,SAM_057,0.37095424799843224
SAM_001,SAM_089,0.3707987713351475
SAM_028,SAM_042,0.3706469185949739
SAM_001,SAM_035,0.37012985004685817
SAM_061,SAM_071,0.37006347611020113
SAM_018,SAM_020,0.3700108236977544
SAM_075,SAM_096,0.36997292736633924
SAM_069,SAM_071,0.3697616925134278
SAM_021,SAM_095,0.3696467636494413
SAM_014,SAM_079,0.3695903924444851
SAM_014,SAM_077,0.36948787120863336
SAM_020,SAM_074,0.36943457208169356
SAM_069,SAM_098,0.3687523188372634
SAM_059,SAM_076,0.36870641940620913
SAM_069,SAM_094,0.36869542423645346
SAM_037,SAM_071,0.36863867411007256
SAM_004,SAM_070,0.3685598810897337
SAM_012,SAM_015,0.3685397728308288
SAM_033,SAM_063,0.3685089492787683
SAM_015,SAM_081,0.3683779123516066
SAM_002,SAM_040,0.3683597472693544
SAM_015,SAM_021,0.3682199316773496
SAM_015,SAM_033,0.36814611347905346
SAM_047,SAM_061,0.3679090192117165
SAM_014,SAM_017,0.36779827615176514
SAM_008,SAM_013,0.3677678803366458
SAM_054,SAM_075,0.3675241317240403
SAM_005,SAM_088,0.36743676296927696
SAM_004,SAM_038,0.36740148588699645
SAM_007,SAM_071,0.36738786510770144
SAM_038,SAM_079,0.36724252410553415
SAM_065,SAM_086,0.36713609158170973
SAM_015,SAM_052,0.36711565441072586
SAM_027,SAM_095,0.3669470700224025
SAM_022,SAM_054,0.36694487549359456
SAM_014,SAM_043,0.3668268313421735
SAM_030,SAM_052,0.3663790136723949
SAM_015,SAM_069,0.36629260691881693
SAM_057,SAM_090,0.3661554099669035
SAM_007,SAM_086,0.366047905946625
SAM_049,SAM_087,0.3657722539065726
SAM_014,SAM_033,0.3654642523959406
SAM_021,SAM_054,0.36525186295308953
SAM_052,SAM_100,0.36517953756119764
SAM_047,SAM_075,0.3648936897792057
SAM_041,SAM_046,0.36476938044206736
SAM_041,SAM_056,0.36463110107897984
SAM_040,SAM_092,0.3644022388643507
SAM_045,SAM_092,0.36433214553846743
SAM_010,SAM_046,0.3642791712956099
SAM_076,SAM_079,0.3640246294161749
SAM_087,SAM_093,0.3637041690245944
SAM_014,SAM_076,0.36354534900945
SAM_002,SAM_073,0.36352472007872183
SAM_058,SAM_096,0.3634051123751245
SAM_043,SAM_090,0.3632835720331759
SAM_036,SAM_043,0.36326672382466024
SAM_004,SAM_035,0.3632248479483176
SAM_019,SAM_074,0.36314274207767056
SAM_039,SAM_089,0.3631396298833677
SAM_041,SAM_044,0.3630263553064537
SAM_042,SAM_056,0.3629768923311554
SAM_026,SAM_050,0.3629756652426276
SAM_030,SAM_031,0.3628647837140532
SAM_027,SAM_030,0.36283063783115727
SAM_007,SAM_049,0.3626793646912838
SAM_004,SAM_013,0.3626779207974569
SAM_051,SAM_082,0.36237597163044316
SAM_049,SAM_053,0.36229428499860855
SAM_008,SAM_040,0.3621918241388926
SAM_033,SAM_051,0.3619521790971549
SAM_013,SAM_027,0.36166963983670175
SAM_003,SAM_057,0.36146495743748136
SAM_013,SAM_079,0.36124946069010466
SAM_046,SAM_047,0.3608354963042076
SAM_062,SAM_088,0.3608162335523389
SAM_021,SAM_050,0.3607998125208809
SAM_004,SAM_089,0.36053393496682484
SAM_001,SAM_093,0.3604642447301029
SAM_037,SAM_050,0.36039073540338706
SAM_047,SAM_057,0.36033073351877276
SAM_037,SAM_086,0.36030495053611805
SAM_053,SAM_093,0.36024586463421393
SAM_026,SAM_076,0.3602273336155149
SAM_016,SAM_094,0.36014566332482023
SAM_065,SAM_090,0.36007764244964946
SAM_020,SAM_097,0.3600232386355461
SAM_003,SAM_023,0.3598912240436901
SAM_049,SAM_098,0.3597077756555336
SAM_007,SAM_068,0.3591719312066746
SAM_058,SAM_081,0.35914926529426233
SAM_013,SAM_043,0.3591049904645077
SAM_068,SAM_085,0.3589467401034943
SAM_013,SAM_019,0.35890197433742266
SAM_039,SAM_079,0.3585597937043348
SAM_001,SAM_070,0.35835914009181913
SAM_040,SAM_095,0.3582924145365833
SAM_002,SAM_041,0.3580989647968551
SAM_045,SAM_090,0.35804420218591004
SAM_043,SAM_094,0.35801583687091604
SAM_010,SAM_071,0.357995784783858
SAM_014,SAM_051,0.357729136373456
SAM_033,SAM_043,0.3576659711706242
SAM_010,SAM_052,0.3575248861247037
SAM_002,SAM_054,0.3574973980324647
SAM_058,SAM_073,0.3574234073962422
SAM_041,SAM_061,0.357306304604338
SAM_011,SAM_057,0.3572819185526233
SAM_019,SAM_057,0.3571550085672832
SAM_006,SAM_098,0.3571319449930589
SAM_001,SAM_069,0.3570458144558295
SAM_056,SAM_060,0.35695725815801543
SAM_014,SAM_035,0.35685683722141415
SAM_029,SAM_079,0.35684590977739694
SAM_013,SAM_038,0.3566273781875917
SAM_050,SAM_067,0.3564441118853727
SAM_017,SAM_050,0.3562075394697738
SAM_068,SAM_074,0.35616040151273437
SAM_018,SAM_088,0.35595115888902207
SAM_019,SAM_059,0.35586196549218957
SAM_046,SAM_051,0.35580858285548567
SAM_025,SAM_028,0.35564814968638275
SAM_093,SAM_096,0.35563883459507184
SAM_010,SAM_064,0.3554798615073792
SAM_082,SAM_083,0.3553145033352929
SAM_015,SAM_080,0.35519579927921285
SAM_019,SAM_094,0.35512519459834624
SAM_021,SAM_082,0.35507990042596654
SAM_001,SAM_016,0.35484324668044154
SAM_005,SAM_014,0.35464311562238876
SAM_046,SAM_061,0.3546250909413313
SAM_071,SAM_100,0.3546137305016816
SAM_009,SAM_057,0.3544199013141201
SAM_033,SAM_042,0.35412522618604
SAM_049,SAM_076,0.3534126409818409
SAM_019,SAM_071,0.35330022107114734
SAM_019,SAM_050,0.3530838929829774
SAM_009,SAM_030,0.35307467290848077
SAM_059,SAM_060,0.3530456769566811
SAM_087,SAM_089,0.35293446385345356
SAM_006,SAM_082,0.3529087972756054
SAM_027,SAM_060,0.3528810732242963
SAM_001,SAM_076,0.3528655887686303
SAM_019,SAM_066,0.35277337279253884
SAM_046,SAM_082,0.35270741228583646
SAM_009,SAM_023,0.35269029690611137
SAM_062,SAM_078,0.3521947433631604
SAM_006,SAM_013,0.3519763994434034
SAM_014,SAM_098,0.3519751416723715
SAM_022,SAM_065,0.3519388063171886
SAM_050,SAM_062,0.35189642280827416
SAM_017,SAM_054,0.35188305412980464
SAM_014,SAM_047,0.35185261895884057
SAM_006,SAM_081,0.3518242012228049
SAM_005,SAM_050,0.35175088622119877
SAM_059,SAM_078,0.351626128811089
SAM_072,SAM_090,0.351554723253429
SAM_070,SAM_079,0.3515481359696459
SAM_055,SAM_091,0.35137647931379395
SAM_034,SAM_035,0.351341648658923
SAM_027,SAM_043,0.3511641369995977
SAM_026,SAM_045,0.3509135993895705
SAM_035,SAM_067,0.35059156897245547
SAM_039,SAM_085,0.3505907883496948
SAM_012,SAM_034,0.3505732320368659
SAM_033,SAM_047,0.35049358084067594
SAM_023,SAM_035,0.35038532407265927
SAM_069,SAM_081,0.3502309966679173
SAM_002,SAM_083,0.34996978824049185
SAM_027,SAM_076,0.34971766624595907
SAM_023,SAM_060,0.3496456889979935
SAM_011,SAM_050,0.3495577106907604
SAM_018,SAM_065,0.3495391232515169
SAM_004,SAM_036,0.34942837230419144
SAM_009,SAM_039,0.34923172658711055
SAM_055,SAM_068,0.3492164466344717
SAM_055,SAM_060,0.3489110590556025
SAM_021,SAM_087,0.34877629122350284
SAM_025,SAM_044,0.34844234981878486
SAM_011,SAM_096,0.3483679641410616
SAM_088,SAM_096,0.3482933678169537
SAM_069,SAM_079,0.3482016909270249
SAM_080,SAM_097,0.34787563926634213
SAM_052,SAM_085,0.34787115649305816
SAM_041,SAM_055,0.34786510134498505
SAM_090,SAM_097,0.3476548381191375
SAM_015,SAM_048,0.3475853930656093
SAM_076,SAM_095,0.34750830938637445
SAM_021,SAM_071,0.34745358497379875
SAM_052,SAM_071,0.34743051499794314
SAM_078,SAM_099,0.3473618006079319
SAM_016,SAM_019,0.34727711255023297
SAM_024,SAM_059,0.3472557534237977
SAM_014,SAM_097,0.34708950142857253
SAM_015,SAM_044,0.347028538273779
SAM_016,SAM_038,0.3469919547719817
SAM_034,SAM_074,0.3468674168553106
SAM_006,SAM_062,0.3468417370113247
SAM_002,SAM_078,0.34675069950678994
SAM_041,SAM_050,0.3466972970727768
SAM_012,SAM_061,0.34659168646523325
SAM_051,SAM_076,0.3465875200282823
SAM_039,SAM_071,0.34622710845887755
SAM_006,SAM_032,0.34621630193116415
SAM_054,SAM_087,0.3461884866706016
SAM_044,SAM_092,0.3460814769012474
SAM_010,SAM_013,0.3458406026691977
SAM_031,SAM_076,0.34571863072926734
SAM_009,SAM_096,0.3455773523945924
SAM_018,SAM_062,0.34557559170497654
SAM_021,SAM_053,0.3454599295154871
SAM_046,SAM_083,0.34544682902027724
SAM_044,SAM_050,0.34544559740525205
SAM_039,SAM_056,0.34520677386081433
SAM_055,SAM_076,0.3449744999475335
SAM_009,SAM_052,0.34476991313828287
SAM_043,SAM_081,0.344663236828624
SAM_033,SAM_037,0.3444656797835194
SAM_028,SAM_052,0.34436964830668243
SAM_075,SAM_097,0.34434878624879456
SAM_060,SAM_084,0.34409735265020014
SAM_027,SAM_064,0.34408304046924837
SAM_066,SAM_095,0.34403343079085147
SAM_007,SAM_059,0.34399956058535397
SAM_035,SAM_060,0.34328652189489206
SAM_048,SAM_074,0.3430481909719516
SAM_050,SAM_069,0.34301562238465294
SAM_006,SAM_010,0.3429670527543931
SAM_031,SAM_047,0.34294315142346826
SAM_054,SAM_096,0.34291510576803114
SAM_041,SAM_099,0.3428722712902571
SAM_061,SAM_081,0.34273767511868924
SAM_010,SAM_066,0.3424447770834046
SAM_022,SAM_066,0.34227889146070184
SAM_015,SAM_036,0.3421806866570482
SAM_006,SAM_078,0.3420647819314107
SAM_030,SAM_076,0.34188019813284287
SAM_053,SAM_086,0.3418273679713645
SAM_041,SAM_063,0.34170051574968724
SAM_028,SAM_050,0.34152996615419917
SAM_002,SAM_065,0.3414536509570351
SAM_059,SAM_071,0.3414417770538701
SAM_014,SAM_084,0.341313764240716
SAM_074,SAM_099,0.3413072084984171
SAM_084,SAM_086,0.3410314773603164
SAM_010,SAM_038,0.3409370909760933
SAM_002,SAM_022,0.3408910084626491
SAM_015,SAM_034,0.34064857539228893
SAM_045,SAM_056,0.34058776584012657
SAM_081,SAM_088,0.34055265543515945
SAM_078,SAM_080,0.34044599253105123
SAM_016,SAM_078,0.34038333908131957
SAM_011,SAM_061,0.34008095939893107
SAM_067,SAM_099,0.3398000263440441
SAM_020,SAM_047,0.3397770678035295
SAM_004,SAM_015,0.3396459911898694
SAM_001,SAM_073,0.3396405386586349
SAM_010,SAM_034,0.33962277114836903
SAM_062,SAM_090,0.33947919420638395
SAM_017,SAM_060,0.3394104574182494
SAM_014,SAM_041,0.339361016048969
SAM_005,SAM_012,0.3393440575558398
SAM_040,SAM_045,0.3393272436151103
SAM_031,SAM_073,0.3392257594547252
SAM_030,SAM_035,0.33919938695645224
SAM_073,SAM_074,0.33897596847228556
SAM_020,SAM_065,0.3389405357644665
SAM_011,SAM_098,0.33874864592977305
SAM_034,SAM_067,0.33858861830489184
SAM_025,SAM_051,0.3385572480935433
SAM_024,SAM_082,0.33845766056268517
SAM_019,SAM_053,0.33808872584842214
SAM_016,SAM_072,0.3380883481458949
SAM_058,SAM_072,0.3379499056052266
SAM_094,SAM_097,0.3378810939482733
SAM_045,SAM_061,0.33770196205488195
SAM_019,SAM_042,0.3376783380407494
SAM_034,SAM_084,0.3375173720502945
SAM_039,SAM_096,0.33743685424230996
SAM_055,SAM_075,0.3371242697353297
SAM_066,SAM_100,0.337095599117157
SAM_026,SAM_048,0.33705200143393116
SAM_031,SAM_096,0.33703495026279795
SAM_006,SAM_096,0.33689425659853856
SAM_038,SAM_069,0.33642869509008727
SAM_057,SAM_087,0.33637039933938073
SAM_063,SAM_092,0.3362827514884646
SAM_073,SAM_075,0.3361995283849678
SAM_013,SAM_073,0.3360188862151168
SAM_044,SAM_094,0.33599884849392364
SAM_025,SAM_049,0.33589092465734427
SAM_038,SAM_078,0.33555945604963366
SAM_055,SAM_070,0.33545910295450343
SAM_007,SAM_033,0.33524704324360466
SAM_006,SAM_086,0.3352017588767268
SAM_001,SAM_092,0.3350029517991868
SAM_061,SAM_083,0.33498604059014203
SAM_036,SAM_096,0.334556642230466
SAM_062,SAM_094,0.3345440643463626
SAM_004,SAM_031,0.3344780692117635
SAM_046,SAM_069,0.33432386111104045
SAM_016,SAM_023,0.3343168090328263
SAM_047,SAM_092,0.334272311634006
SAM_013,SAM_033,0.33423044821360026
SAM_039,SAM_055,0.33402828265837353
SAM_015,SAM_070,0.33399943374707497
SAM_032,SAM_043,0.3339931057424967
SAM_004,SAM_069,0.3339199108658371
SAM_007,SAM_061,0.3339022656136613
SAM_065,SAM_076,0.33382650882742776
SAM_015,SAM_093,0.33366008507993916
SAM_073,SAM_079,0.3335291388316924
SAM_005,SAM_028,0.33348910724970937
SAM_033,SAM_074,0.333289418113598
SAM_010,SAM_097,0.3331226222134637
SAM_010,SAM_021,0.33301169131091485
SAM_011,SAM_021,0.3329666217804565
SAM_028,SAM_074,0.33292154694775733
SAM_017,SAM_058,0.33282105615191443
SAM_015,SAM_064,0.33280740769073786
SAM_061,SAM_090,0.3327028203830005
SAM_018,SAM_081,0.33260042249283633
SAM_086,SAM_099,0.3323799433239969
SAM_037,SAM_100,0.3323739840956512
SAM_012,SAM_025,0.33228212330269247
SAM_077,SAM_079,0.33227077610305616
SAM_017,SAM_055,0.33223266877638996
SAM_005,SAM_039,0.33215209967679105
SAM_008,SAM_039,0.3321382965632227
SAM_034,SAM_052,0.33213715454492676
SAM_039,SAM_081,0.33211443189739126
SAM_013,SAM_068,0.3320993378262322
SAM_024,SAM_099,0.33201675914274514
SAM_092,SAM_100,0.3317110448803873
SAM_046,SAM_079,0.3316528527262307
SAM_002,SAM_005,0.331496356875131
SAM_036,SAM_047,0.33147225513410916
SAM_025,SAM_074,0.3312069204956541
SAM_001,SAM_055,0.3305837418304413
SAM_017,SAM_063,0.3304597136515105
SAM_035,SAM_073,0.3304448865090642
SAM_013,SAM_021,0.330276632903567
SAM_017,SAM_061,0.3301654339912049
SAM_049,SAM_056,0.3301491914838599
SAM_022,SAM_076,0.33003554224900855
SAM_012,SAM_047,0.3299859427553174
SAM_009,SAM_065,0.3298234853634552
SAM_006,SAM_094,0.32982232233887115
SAM_014,SAM_042,0.3296407536373683
SAM_025,SAM_063,0.3296146830433388
SAM_070,SAM_090,0.32938027674723497
SAM_042,SAM_095,0.32931237474159203
SAM_009,SAM_022,0.3292800068913643
SAM_022,SAM_052,0.32918080006106143
SAM_020,SAM_037,0.32901953401449363
SAM_006,SAM_035,0.328794098669769
SAM_032,SAM_058,0.3285880686036435
SAM_052,SAM_093,0.3285383508269248
SAM_073,SAM_088,0.32852830570883224
SAM_073,SAM_097,0.3285061919962302
SAM_002,SAM_036,0.328457014382579
SAM_042,SAM_054,0.32844145763557586
SAM_010,SAM_039,0.3284224681023944
SAM_018,SAM_095,0.32830502049530474
SAM_003,SAM_093,0.3282236251453646
SAM_053,SAM_089,0.32789779457385054
SAM_081,SAM_100,0.32784872625549266
SAM_006,SAM_061,0.3277557733852092
SAM_022,SAM_042,0.32763291146367485
SAM_045,SAM_088,0.3274973432130757
SAM_020,SAM_068,0.3274446659065942
SAM_015,SAM_092,0.3274405557349109
SAM_004,SAM_052,0.3273740842720634
SAM_011,SAM_040,0.3273404732703764
SAM_019,SAM_088,0.3270673947105697
SAM_013,SAM_075,0.32705651117952816
SAM_033,SAM_062,0.32701414782529875
SAM_045,SAM_079,0.32678276121525357
SAM_038,SAM_040,0.32673512210802585
SAM_029,SAM_044,0.3265753055770035
SAM_030,SAM_098,0.3265718386325128
SAM_047,SAM_060,0.3265112281345903
SAM_025,SAM_097,0.32637147594070076
SAM_027,SAM_057,0.32635544117944043
SAM_023,SAM_098,0.32621631503523535
SAM_022,SAM_025,0.32602197605041805
SAM_049,SAM_063,0.32601272797279884
SAM_074,SAM_100,0.3260066056123966
SAM_038,SAM_071,0.32597411671433674
SAM_015,SAM_054,0.3259434159680905
SAM_014,SAM_022,0.32590557428526734
SAM_015,SAM_061,0.32564579955419115
SAM_043,SAM_082,0.3255136133160066
SAM_046,SAM_089,0.3255124423710951
SAM_059,SAM_061,0.325298315580639
SAM_038,SAM_070,0.3251071357029994
SAM_013,SAM_034,0.32503846817124415
SAM_073,SAM_078,0.3248432461653075
SAM_009,SAM_050,0.32456754461221876
SAM_066,SAM_085,0.3245392135616016
SAM_043,SAM_074,0.3245211728764132
SAM_028,SAM_097,0.3244403816034383
SAM_046,SAM_099,0.3244099671817808
SAM_005,SAM_007,0.32440383634258546
SAM_019,SAM_025,0.32411952141573697
SAM_007,SAM_089,0.3240697258285147
SAM_098,SAM_099,0.3239706673900296
SAM_028,SAM_096,0.32390402245872224
SAM_006,SAM_041,0.3238834912795522
SAM_038,SAM_050,0.32385939366024175
SAM_030,SAM_038,0.32382744339223113
SAM_029,SAM_081,0.3237421198337415
SAM_012,SAM_046,0.3237174188887235
SAM_005,SAM_031,0.323615684427223
SAM_059,SAM_096,0.32358328536637126
SAM_046,SAM_097,0.3235594688207131
SAM_030,SAM_094,0.32347285592414105
SAM_027,SAM_042,0.3232895484099324
SAM_022,SAM_064,0.3232080259222857
SAM_023,SAM_036,0.3229873894778939
SAM_017,SAM_099,0.3226639535592241
SAM_097,SAM_099,0.3224630112114157
SAM_022,SAM_061,0.3222930624568526
SAM_002,SAM_051,0.3222719187636354
SAM_016,SAM_060,0.3222269990814126
SAM_010,SAM_100,0.32218174188276755
SAM_012,SAM_037,0.3221611742922686
SAM_027,SAM_055,0.32215787207184243
SAM_045,SAM_052,0.3221163626314115
SAM_004,SAM_007,0.3220701298136623
SAM_034,SAM_080,0.3220502972642765
SAM_001,SAM_043,0.3220431793294523
SAM_018,SAM_057,0.32198426131326047
SAM_033,SAM_096,0.32160319392715175
SAM_071,SAM_089,0.32150783364843916
SAM_056,SAM_059,0.3213998132244737
SAM_021,SAM_075,0.32121967523300354
SAM_086,SAM_094,0.32117025418825423
SAM_036,SAM_058,0.3211554691802497
SAM_087,SAM_088,0.32112864228723503
SAM_043,SAM_057,0.3210379724055203
SAM_005,SAM_046,0.32059344566215625
SAM_050,SAM_052,0.3204160792856011
SAM_049,SAM_095,0.320394800758997
SAM_013,SAM_057,0.3203220485354681
SAM_023,SAM_054,0.3201937127470096
SAM_002,SAM_062,0.32007559993717866
SAM_043,SAM_083,0.32005847445172364
SAM_045,SAM_051,0.31997267351069786
SAM_037,SAM_064,0.31990344515936897
SAM_018,SAM_074,0.31989483331805707
SAM_034,SAM_090,0.3198263750169253
SAM_005,SAM_008,0.3198253549598513
SAM_021,SAM_047,0.3198149361972219
SAM_030,SAM_039,0.3194907578828155
SAM_002,SAM_009,0.31946991500244454
SAM_029,SAM_070,0.3194118639685215
SAM_039,SAM_042,0.31939035962429874
SAM_043,SAM_053,0.3192295160729801
SAM_033,SAM_064,0.3191762464458585
SAM_038,SAM_043,0.31900585484761534
SAM_009,SAM_061,0.31895951981550885
SAM_004,SAM_045,0.31887693989654353
SAM_057,SAM_065,0.31883438029264194
SAM_029,SAM_034,0.3186646121056702
SAM_014,SAM_089,0.31865736669255523
SAM_008,SAM_095,0.3185076113610749
SAM_078,SAM_096,0.3183750890375321
SAM_014,SAM_087,0.318366505777975
SAM_047,SAM_067,0.31835575402367505
SAM_027,SAM_053,0.3183251461106391
SAM_038,SAM_052,0.31832467026020683
SAM_058,SAM_080,0.3183063240827529
SAM_059,SAM_064,0.3182795663048211
SAM_060,SAM_074,0.3182677577314069
SAM_016,SAM_050,0.3181374448819077
SAM_007,SAM_052,0.3180707622762165
SAM_001,SAM_062,0.3174286122928897
SAM_053,SAM_071,0.31737483386639936
SAM_045,SAM_065,0.3173744064313467
SAM_011,SAM_088,0.3172099684421729
SAM_059,SAM_072,0.3170813798597026
SAM_080,SAM_082,0.3169992843959587
SAM_023,SAM_070,0.31674705578174833
SAM_008,SAM_018,0.31631739729979086
SAM_051,SAM_098,0.31616668647970564
SAM_015,SAM_097,0.3160788415518464
SAM_008,SAM_045,0.3160569727514079
SAM_038,SAM_051,0.3158902404003035
SAM_005,SAM_079,0.31573539883437024
SAM_073,SAM_081,0.3157065512436792
SAM_025,SAM_041,0.31564287588829837
SAM_042,SAM_071,0.3156137059763375
SAM_061,SAM_091,0.31547336041948043
SAM_014,SAM_065,0.3154046055051261
SAM_001,SAM_052,0.31533849753766025
SAM_006,SAM_076,0.31523688657616433
SAM_023,SAM_040,0.31523019865971597
SAM_059,SAM_066,0.31504837669937336
SAM_002,SAM_043,0.31504268185250994
SAM_015,SAM_067,0.3149173397520593
